speed_actual,speed_target,soc,ice_torque,nox,fuel,fuel_tot_gps,co2_tp_gps,engine_on,ice_speed_rpm,em2_torque_nm,brake_perc,em1_torque_ist_nm,em2_torque_ist_nm,sun_speed_rpm,ring_speed_rpm
49.333607,50.0,0.68977886,-12.990051,0.0059569776,6.052120685577393,0.83098865,0.11320838,True,4000.0,39.692596,0.0,-0.2584521472454071,2.926945686340332,2.807875871658325,228.93626403808594
49.33204,50.0,0.6896944,-12.861267,0.0059423745,6.076663017272949,0.83394647,0.112225324,True,4000.0,39.701416,0.0,-0.25684329867362976,2.885821580886841,3.9509432315826416,224.20787048339844
49.330654,50.0,0.6896103,-12.739319,0.0059289187,6.099492073059082,0.83672976,0.11129913,True,4000.0,39.793518,0.0,-0.2549732029438019,2.8466715812683105,5.060624122619629,219.5786895751953
49.329292,50.0,0.6895264,-12.6184845,0.005916849,6.122776031494141,0.8395257,0.11042726,True,4000.0,39.795258,0.0,-0.25321996212005615,2.8088502883911133,6.184850215911865,215.02670288085938
49.32807,50.0,0.6894436,-12.504272,0.0059057474,6.144376754760742,0.84214926,0.10960212,True,4000.0,39.86487,0.0,-0.2512948513031006,2.772745132446289,7.2839531898498535,210.57080078125
49.32683,50.0,0.6893611,-12.390549,0.005895838,6.1665191650390625,0.84479594,0.10882375,True,4000.0,39.871704,0.0,-0.2494453638792038,2.737915277481079,8.386032104492188,206.19374084472656
49.32577,50.0,0.689279,-12.280762,0.005886838,6.187516689300537,0.84733105,0.10808438,True,4000.0,39.931335,0.0,-0.2474927455186844,2.70449161529541,9.466293334960938,201.90904235839844
49.324688,50.0,0.6891974,-12.17334,0.005878851,6.208442687988281,0.8498328,0.10738382,True,4000.0,39.92514,0.0,-0.24566388130187988,2.672027349472046,10.556140899658203,197.70140075683594
49.32372,50.0,0.6891166,-12.069733,0.005871564,6.228474140167236,0.8522403,0.106717736,True,4000.0,39.978363,0.0,-0.24369750916957855,2.6408679485321045,11.617559432983398,193.5853729248047
49.32277,50.0,0.68903583,-11.965607,0.0058652163,6.248945236206055,0.8546796,0.10608405,True,4000.0,39.977448,0.0,-0.24185490608215332,2.610567569732666,12.68294620513916,189.54527282714844
49.321907,50.0,0.68895596,-11.866394,0.005859494,6.268072128295898,0.8569808,0.10547811,True,4000.0,40.008575,0.0,-0.23997104167938232,2.5812325477600098,13.732796669006348,185.59181213378906
49.321053,50.0,0.68887615,-11.768524,0.005854562,6.2873945236206055,0.85927844,0.104901075,True,4000.0,40.008514,0.0,-0.2381284236907959,2.5527572631835938,14.778018951416016,181.71620178222656
49.32027,50.0,0.68879676,-11.672287,0.0058502257,6.3061699867248535,0.8615246,0.1043489,True,4000.0,40.03415,0.0,-0.23626519739627838,2.525195837020874,15.804399490356445,177.9237518310547
49.319542,50.0,0.6887178,-11.576157,0.0058466345,6.3250932693481445,0.86377525,0.10381976,True,4000.0,40.03537,0.0,-0.23449821770191193,2.4982824325561523,16.82747459411621,174.20730590820312
49.318825,50.0,0.6886393,-11.4844055,0.0058435053,6.342926025390625,0.86591196,0.10331157,True,4000.0,40.042236,0.0,-0.23273810744285583,2.4720661640167236,17.841623306274414,170.5705108642578
49.31817,50.0,0.688561,-11.391785,0.0058410764,6.361318588256836,0.8680904,0.102825046,True,4000.0,40.055603,0.0,-0.23099175095558167,2.4465582370758057,18.83891487121582,167.0114288330078
49.317554,50.0,0.68848324,-11.301758,0.005839005,6.378813743591309,0.87018347,0.10235602,True,4000.0,40.04544,0.0,-0.2293347716331482,2.4215826988220215,19.835216522216797,163.5260009765625
49.31695,50.0,0.6884058,-11.213959,0.0058375895,6.396105766296387,0.8722403,0.101905495,True,4000.0,40.055603,0.0,-0.22765716910362244,2.397266149520874,20.813335418701172,160.11849975585938
49.316395,50.0,0.68832874,-11.12561,0.005836591,6.413533687591553,0.8743098,0.10147157,True,4000.0,40.049927,0.0,-0.22604145109653473,2.373523473739624,21.78186798095703,156.78292846679688
49.31588,50.0,0.6882522,-11.038925,0.00583604,6.4304304122924805,0.87632704,0.101052195,True,4000.0,40.053894,0.0,-0.22449448704719543,2.350278615951538,22.740154266357422,153.52154541015625
49.315376,50.0,0.6881759,-10.954483,0.005835876,6.44703483581543,0.8783009,0.10064784,True,4000.0,40.040283,0.0,-0.2229887694120407,2.3274805545806885,23.693151473999023,150.33021545410156
49.31495,50.0,0.6880998,-10.870392,0.0058362335,6.4635725021362305,0.88026667,0.100257605,True,4000.0,40.046906,0.0,-0.22148993611335754,2.30525279045105,24.626314163208008,147.2125701904297
49.314472,50.0,0.6880244,-10.787567,0.0058368295,6.479787826538086,0.8821962,0.09988013,True,4000.0,40.023712,0.0,-0.22010110318660736,2.2834014892578125,25.557493209838867,144.16058349609375
49.314068,50.0,0.6879489,-10.705658,0.0058379173,6.4958600997924805,0.88410664,0.0995152,True,4000.0,40.036377,0.0,-0.21868476271629333,2.262089967727661,26.46652603149414,141.18165588378906
49.31368,50.0,0.6878741,-10.623474,0.0058392435,6.511971473693848,0.88601947,0.099161714,True,4000.0,40.007294,0.0,-0.21742656826972961,2.2410173416137695,27.378864288330078,138.26527404785156
49.313324,50.0,0.6877997,-10.544373,0.005840838,6.527334690093994,0.8878534,0.09881869,True,4000.0,40.013977,0.0,-0.21614086627960205,2.2204113006591797,28.27136993408203,135.41990661621094
49.312984,50.0,0.68772554,-10.464447,0.005842969,6.543118953704834,0.8897219,0.09848747,True,4000.0,39.989685,0.0,-0.21494454145431519,2.2001328468322754,29.158254623413086,132.6357421875
49.31266,50.0,0.68765175,-10.387146,0.0058451444,6.5580549240112305,0.8915067,0.098165125,True,4000.0,39.98523,0.0,-0.21377572417259216,2.1802711486816406,30.03026580810547,129.91851806640625
49.31238,50.0,0.6875783,-10.308533,0.005847916,6.573553562164307,0.8933399,0.0978536,True,4000.0,39.970306,0.0,-0.21267564594745636,2.160731792449951,30.893020629882812,127.262451171875
49.31208,50.0,0.6875051,-10.232407,0.005850643,6.588229656219482,0.89509535,0.097549915,True,4000.0,39.953705,0.0,-0.2116374671459198,2.1414945125579834,31.746849060058594,124.66852569580078
49.311832,50.0,0.6874323,-10.155319,0.005853772,6.603353023529053,0.89688516,0.09725577,True,4000.0,39.947784,0.0,-0.2106405347585678,2.12257981300354,32.587127685546875,122.13642120361328
49.311584,50.0,0.6873597,-10.079773,0.005856991,6.61794376373291,0.8986263,0.09696928,True,4000.0,39.922394,0.0,-0.20974673330783844,2.1038641929626465,33.4244270324707,119.66146850585938
49.31136,50.0,0.6872877,-10.005844,0.0058605373,6.632318019866943,0.9003353,0.09669128,True,4000.0,39.911743,0.0,-0.20885980129241943,2.085474967956543,34.246524810791016,117.24700927734375
49.311172,50.0,0.6872158,-9.93158,0.0058642775,6.646798610687256,0.9020555,0.0964213,True,4000.0,39.89203,0.0,-0.20803475379943848,2.0673916339874268,35.058372497558594,114.88870239257812
49.31096,50.0,0.68714446,-9.85878,0.0058683604,6.660809516906738,0.9037297,0.096158236,True,4000.0,39.871796,0.0,-0.20727157592773438,2.0495738983154297,35.86195755004883,112.58655548095703
49.31081,50.0,0.68707335,-9.785416,0.005872473,6.675110816955566,0.9054234,0.09590271,True,4000.0,39.863434,0.0,-0.20654278993606567,2.032059907913208,36.650997161865234,110.34070587158203
49.3106,50.0,0.6870023,-9.713257,0.0058767796,6.688965797424316,0.9070778,0.09565318,True,4000.0,39.832703,0.0,-0.20591025054454803,2.0146849155426025,37.438385009765625,108.14595794677734
49.310505,50.0,0.68693197,-9.641205,0.005881369,6.702943325042725,0.90873766,0.09541118,True,4000.0,39.829346,0.0,-0.20530520379543304,1.9975879192352295,38.20924758911133,106.00762939453125
49.310364,50.0,0.6868618,-9.570084,0.005886078,6.716585159301758,0.9103656,0.09517482,True,4000.0,39.79297,0.0,-0.2047964334487915,1.9805983304977417,38.980106353759766,103.91681671142578
49.310287,50.0,0.6867919,-9.5012665,0.0058908165,6.729855537414551,0.91194654,0.09494513,True,4000.0,39.78366,0.0,-0.20427389442920685,1.9639371633529663,39.732784271240234,101.88056182861328
49.310154,50.0,0.68672246,-9.431625,0.0058958083,6.74333381652832,0.9135494,0.09472242,True,4000.0,39.747955,0.0,-0.20382699370384216,1.9475167989730835,40.4808349609375,99.89055633544922
49.310104,50.0,0.686653,-9.361908,0.0059008747,6.75669002532959,0.91514134,0.094504625,True,4000.0,39.7471,0.0,-0.20338697731494904,1.9313905239105225,41.21037673950195,97.95238494873047
