speed_actual,speed_target,soc,ice_torque,nox,co,fuel,engine_on,ice_speed_rpm,em2_torque_nm,brake_perc
46.69227,14.64,0.6750463,-0.014237427,-2.0829244e-05,7.0937654e-06,0.0,False,0.0,35.972625732421875,10.022079467773438
44.42767,13.409,0.67495614,-0.014182357,-2.0809255e-05,7.0937654e-06,0.0,False,0.0,34.5458984375,10.192224502563477
42.13449,12.202,0.67486703,-0.01410893,-2.0789264e-05,7.0937654e-06,0.0,False,0.0,35.334686279296875,10.224491119384766
39.847397,10.869,0.6747802,-0.014072216,-2.0769276e-05,7.0937654e-06,0.0,False,0.0,38.519073486328125,10.17337703704834
37.611897,9.4186,0.67469436,-0.014017146,-2.0749285e-05,7.0937654e-06,0.0,False,0.0,47.26043701171875,9.996363639831543
35.51671,7.8545,0.67460185,-0.013962075,-2.0749285e-05,7.0937654e-06,0.0,False,0.0,67.5325927734375,9.466132164001465
33.64342,6.3275,0.67449987,-0.013943719,-2.0729296e-05,7.0937654e-06,0.0,False,0.0,97.90594482421875,8.71690845489502
31.921892,5.0192,0.6744093,-0.013870291,-2.0709305e-05,7.0937654e-06,0.0,False,0.0,118.6448974609375,8.603858947753906
30.234589,3.972,0.67434186,-0.013815221,-2.0709305e-05,7.1086993e-06,0.0,False,0.0,126.708984375,9.06974983215332
28.509289,3.0963,0.6742941,-0.013778508,-2.0689316e-05,7.0937654e-06,0.0,False,0.0,129.75885009765625,9.656813621520996
26.69214,2.2677,0.6742619,-0.013723438,-2.0669326e-05,7.0937654e-06,0.0,False,0.0,130.89093017578125,10.303958892822266
24.713282,1.3384,0.67424506,-0.013668367,-2.0649337e-05,7.1086993e-06,0.0,False,0.0,130.482666015625,11.225065231323242
22.429155,0.49871,0.6742516,-0.013631653,-2.0629348e-05,7.1086993e-06,0.0,False,0.0,127.107177734375,13.042315483093262
19.671793,0.032909,0.674285,-0.013576583,-2.0609357e-05,7.1086993e-06,0.0,False,0.0,119.8270263671875,15.862545013427734
16.44012,0.0007683,0.6743259,-0.013558226,-2.0589368e-05,7.1086993e-06,0.0,False,0.0,112.11322021484375,18.430761337280273
13.004562,0.00052413,0.67435044,-0.013484799,-2.0589368e-05,7.1236336e-06,0.0,False,0.0,109.580078125,19.03455352783203
9.586635,0.00035677,0.6743935,-0.013466442,-2.0549389e-05,7.1086993e-06,0.0,False,0.0,107.743408203125,19.328948974609375
6.4659734,0.00024284,0.67447263,-0.013393015,-2.0529398e-05,7.1236336e-06,0.0,False,0.0,104.81561279296875,18.9598445892334
3.9671235,0.00016529,0.67457455,-0.013393015,-2.0529398e-05,7.1236336e-06,0.0,False,0.0,97.92474365234375,16.572973251342773
2.2600062,0.0001125,0.6746672,-0.013337945,-2.048942e-05,7.1236336e-06,0.0,False,0.0,88.94720458984375,11.315340042114258
1.226844,7.66e-05,0.67473346,-0.013301231,-2.046943e-05,7.1236336e-06,0.0,False,0.0,86.9189453125,5.581024169921875
0.6364685,5.21e-05,0.6747794,-0.013264517,-2.042945e-05,7.138568e-06,0.0,False,0.0,89.48809814453125,2.7521519660949707
0.3239725,3.55e-05,0.67481047,-0.013209447,-2.042945e-05,7.138568e-06,0.0,False,0.0,90.03591918945312,2.776947498321533
0.19737141,2.41e-05,0.6748246,-0.013154377,-2.0409461e-05,7.138568e-06,0.0,False,0.0,89.19680786132812,3.615602970123291
0.1929577,1.64e-05,0.674825,-0.013117664,-2.038947e-05,7.138568e-06,0.0,False,0.0,88.559326171875,4.137966156005859
0.25064412,1.12e-05,0.674826,-0.013062593,-2.0349491e-05,7.138568e-06,0.0,False,0.0,88.53488159179688,4.1579694747924805
0.31995028,7.61e-06,0.6748391,-0.013025879,-2.0329502e-05,7.1535023e-06,0.0,False,0.0,88.854736328125,3.9044439792633057
0.37216288,5.18e-06,0.67486155,-0.013007523,-2.0309513e-05,7.1535023e-06,0.0,False,0.0,89.1881103515625,3.6290197372436523
