time,ice_torque_pred,car_speed_pred,soc_pred,ice_torque_true,car_speed_true,soc_true
1348.5,134.64989,83.063484,0.62597096,133.45,81.62,0.6221
1349.0,133.63274,82.91046,0.62607205,132.42,81.481,0.62223
1349.5,132.28131,82.65012,0.626178,131.26,81.213,0.62237
1350.0,130.80269,82.23515,0.6262901,129.82,80.799,0.62254
1350.5,129.37834,81.73155,0.62641037,128.5,80.279,0.62272
1351.0,127.9701,81.16324,0.62653995,127.07,79.702,0.6229
1351.5,126.5896,80.54797,0.6266761,125.72,79.062,0.62309
1352.0,125.038704,79.9087,0.6268174,124.36,78.384,0.62328
1352.5,123.289215,79.259705,0.6269635,122.89,77.69,0.62348
1353.0,121.43458,78.5973,0.62711275,121.38,76.981,0.62367
1353.5,119.76014,77.92092,0.6272673,119.86,76.248,0.62387
1354.0,118.107605,77.23525,0.6274279,118.25,75.504,0.62406
1354.5,116.72232,76.53968,0.627595,116.66,74.753,0.62426
1355.0,115.568695,75.81664,0.6277679,115.18,73.978,0.62445
1355.5,114.26072,75.05379,0.6279471,113.69,73.159,0.62465
1356.0,112.77896,74.242615,0.62813413,112.14,72.295,0.62485
1356.5,111.05759,73.38286,0.62832934,110.62,71.384,0.62505
1357.0,109.24434,72.47951,0.6285333,108.95,70.435,0.62525
1357.5,107.340355,71.54007,0.6287448,107.33,69.457,0.62546
1358.0,105.52959,70.56506,0.6289626,105.59,68.453,0.62567
1358.5,103.852776,69.55898,0.6291862,103.91,67.422,0.62587
1359.0,102.18605,68.50405,0.6294142,102.35,66.357,0.62608
1359.5,100.52652,67.40543,0.6296481,100.58,65.243,0.62628
1360.0,98.78084,66.291336,0.62988776,98.862,64.117,0.62649
1360.5,97.1879,65.209015,0.63013023,97.116,63.019,0.62669
1361.0,93.68039,64.24033,0.6303699,94.3,62.005,0.62688
1361.5,85.394966,63.46328,0.630596,85.175,61.151,0.62705
1362.0,74.06367,62.938362,0.63079506,72.555,60.508,0.62718
1362.5,66.16785,62.68035,0.63095075,64.465,60.116,0.62728
1363.0,62.805355,62.67708,0.63105744,60.611,60.0,0.62734
1363.5,61.099552,62.852486,0.63111436,60.481,60.114,0.62736
1364.0,59.50174,63.21695,0.63112503,59.036,60.429,0.62735
1364.5,57.738148,63.714104,0.6310803,58.724,60.961,0.62728
1365.0,56.978672,64.22853,0.6309791,58.323,61.531,0.62721
1365.5,55.88986,64.693054,0.63085455,57.013,62.007,0.62715
1366.0,55.32289,65.04805,0.6307425,56.602,62.35,0.62712
1366.5,55.960423,65.254456,0.63066554,56.578,62.527,0.62712
1367.0,56.502903,65.26636,0.6306356,56.427,62.516,0.62715
1367.5,57.344963,65.07755,0.6306488,56.576,62.293,0.62721
1368.0,57.887737,64.62046,0.63069165,56.893,61.831,0.6273
1368.5,58.032555,63.94327,0.6307403,57.054,61.081,0.62742
1369.0,57.75087,63.18361,0.63078976,57.21,60.215,0.62755
1369.5,57.373398,62.44789,0.63085175,57.227,59.384,0.62767
1370.0,57.23879,61.83301,0.6309358,57.217,58.684,0.62778
1370.5,57.17496,61.41831,0.6310336,57.663,58.195,0.62786
1371.0,57.054653,61.173595,0.6311242,57.56,57.97,0.62793
1371.5,55.84507,61.046818,0.6311936,57.063,57.862,0.62798
1372.0,55.23876,60.981064,0.6312369,56.752,57.82,0.62802
1372.5,54.346237,60.93385,0.63125813,56.232,57.799,0.62806
1373.0,53.495674,60.841488,0.6312654,55.679,57.735,0.62811
1373.5,52.843365,60.690388,0.63127303,55.178,57.571,0.62816
1374.0,52.384354,60.420135,0.6312915,54.609,57.29,0.62823
1374.5,52.03433,60.016304,0.6313271,54.193,56.827,0.62831
1375.0,51.47997,59.43704,0.6313781,53.673,56.215,0.62841
1375.5,51.133762,58.634388,0.6314409,53.138,55.385,0.62853
1376.0,50.638073,57.524113,0.63151187,52.728,54.277,0.62867
1376.5,50.311268,56.04138,0.6316055,52.241,52.802,0.62884
1377.0,50.017155,54.100357,0.63175404,51.824,50.929,0.62902
1377.5,49.593166,51.706787,0.63198936,51.285,48.643,0.62922
1378.0,49.314457,49.021652,0.6322955,50.942,46.125,0.62943
1378.5,48.963806,46.313286,0.63260573,50.526,43.541,0.62963
1379.0,48.67742,43.7248,0.63285613,50.185,40.949,0.62981
1379.5,48.229736,41.258263,0.6330603,49.694,38.343,0.62999
1380.0,48.01386,38.868183,0.63324964,49.328,35.727,0.63016
1380.5,47.617905,36.524483,0.6334392,48.916,33.106,0.63031
1381.0,47.30439,34.465992,0.63366073,48.548,30.737,0.63045
1381.5,47.100426,33.02105,0.6339274,48.182,28.995,0.63056
1382.0,46.737293,32.6627,0.6342321,47.769,28.187,0.63063
1382.5,46.407623,33.244907,0.6345214,47.515,28.449,0.63064
1383.0,46.241917,34.26443,0.63479805,47.009,29.357,0.63058
1383.5,45.993916,35.110912,0.63496614,46.677,30.769,0.63043
1384.0,45.89378,35.55317,0.63482285,46.751,32.337,0.63023
1384.5,46.110645,36.148773,0.6344261,46.612,33.763,0.63005
1385.0,46.028263,37.12638,0.63399756,46.617,34.954,0.62992
1385.5,46.045498,38.288197,0.6336608,46.673,35.807,0.62984
1386.0,46.062077,39.388798,0.6334464,46.569,36.444,0.6298
1386.5,46.004433,40.325912,0.6333225,46.469,36.992,0.62977
1387.0,45.91298,41.179405,0.63323885,46.23,37.586,0.62973
1387.5,45.80427,42.058716,0.6331668,46.09,38.342,0.62966
1388.0,45.680363,43.129147,0.6330699,45.799,39.334,0.62954
1388.5,45.667953,44.3479,0.63294214,45.747,40.63,0.62933
1389.0,45.70825,45.809063,0.6327552,45.677,42.046,0.62905
1389.5,45.929043,47.466923,0.63253057,45.82,43.432,0.62876
1390.0,46.43132,48.837654,0.6323449,46.139,44.782,0.62847
1390.5,47.11535,49.87299,0.63216233,46.595,46.102,0.62819
1391.0,47.710037,50.856033,0.63189346,47.303,47.395,0.6279
1391.5,48.253727,51.98181,0.6315157,48.056,48.665,0.62762
1392.0,48.848343,53.27646,0.6311241,48.834,49.914,0.62733
1392.5,49.482533,54.67142,0.6307943,49.295,51.144,0.62704
1393.0,50.096622,55.974674,0.6305021,50.328,52.351,0.62676
1393.5,51.193,56.918957,0.6302144,51.442,53.536,0.62647
1394.0,51.88944,57.75027,0.6299089,52.301,54.396,0.62631
1394.5,52.465015,58.514435,0.62962615,53.193,54.727,0.62628
1395.0,52.763496,59.06186,0.6294414,53.721,54.819,0.6263
1395.5,53.141865,59.345165,0.6294911,54.215,54.787,0.62634
1396.0,53.35198,59.22952,0.62979203,54.437,54.663,0.62639
1396.5,53.467716,58.752098,0.6300537,54.665,54.442,0.62645
1397.0,53.57894,58.159294,0.63009274,54.845,54.132,0.62652
1397.5,53.59513,57.608814,0.6301363,54.966,53.745,0.62659
1398.0,53.576057,57.093113,0.6302552,55.001,53.295,0.62668
1398.5,53.566917,56.567463,0.63038194,55.094,52.786,0.62677
1399.0,53.568,55.981525,0.630482,55.15,52.22,0.62687
1399.5,53.58983,55.333485,0.63053495,55.184,51.566,0.62697
1400.0,53.660995,54.632862,0.6305167,55.241,50.86,0.62708
1400.5,53.689083,53.89258,0.63044596,55.307,50.101,0.62719
1401.0,53.76038,53.130398,0.63041216,55.319,49.303,0.62731
1401.5,53.938934,52.327457,0.6304526,55.364,48.465,0.62742
1402.0,54.219776,51.424686,0.63053524,55.412,47.557,0.62755
1402.5,54.45854,50.37788,0.6306418,55.617,46.535,0.62768
1403.0,54.739292,49.090675,0.6307694,55.385,45.323,0.62782
1403.5,55.262074,47.544415,0.6309357,55.56,43.832,0.62797
1404.0,55.622383,45.56256,0.63114464,55.608,42.012,0.62813
1404.5,56.00479,43.16239,0.63141286,56.206,39.658,0.62832
1405.0,55.98517,40.56059,0.63170546,56.018,37.093,0.6285
1405.5,54.593044,37.994762,0.63196945,55.574,34.523,0.62867
1406.0,53.51352,35.66987,0.63219416,55.307,32.083,0.62883
1406.5,52.472282,33.733864,0.63241214,54.649,29.982,0.62896
1407.0,51.72197,32.375957,0.6326609,54.084,28.393,0.62908
1407.5,51.201866,31.671026,0.63293034,53.543,27.426,0.62916
1408.0,50.811287,31.411798,0.633166,53.098,27.105,0.62922
1408.5,50.297535,31.219234,0.63333035,52.609,27.137,0.62927
1409.0,49.99406,30.901611,0.6333952,52.172,27.255,0.62931
1409.5,49.70061,30.531675,0.63336277,51.719,27.362,0.62935
1410.0,49.250282,30.232735,0.6332769,51.238,27.43,0.62939
1410.5,48.89172,30.01273,0.63318044,50.821,27.432,0.62944
1411.0,48.62292,29.807774,0.6330899,50.477,27.376,0.62948
1411.5,48.29837,29.580692,0.63301307,50.058,27.27,0.62954
1412.0,48.04224,29.32996,0.63295645,49.683,27.124,0.62959
1412.5,47.73065,29.086407,0.6329233,49.353,26.951,0.62964
1413.0,47.441257,28.939245,0.63290876,48.954,26.818,0.62969
1413.5,47.205227,28.928104,0.63290733,48.603,26.785,0.62973
1414.0,46.9043,29.233385,0.6329171,48.346,26.936,0.62976
1414.5,46.723343,29.872225,0.6329248,47.949,27.434,0.62976
1415.0,46.47635,30.8716,0.6329056,47.601,28.237,0.62972
1415.5,46.34097,32.143814,0.6328408,47.216,29.402,0.62963
1416.0,46.337868,33.539734,0.63274014,47.068,30.846,0.62947
1416.5,46.429558,34.940422,0.6326155,47.08,32.498,0.62924
1417.0,46.55848,36.341747,0.632461,47.116,34.196,0.62895
1417.5,46.872562,37.797657,0.6322878,47.36,35.841,0.62866
1418.0,47.1224,39.222782,0.6321119,47.841,37.436,0.62838
1418.5,47.55896,40.58531,0.6319029,48.205,38.986,0.62809
1419.0,48.110325,41.67423,0.6316865,48.775,40.249,0.6279
1419.5,48.59375,42.512638,0.6315208,49.385,40.972,0.62783
1420.0,48.93271,43.06582,0.63148797,49.776,41.301,0.62783
1420.5,49.135902,43.204693,0.63163376,50.194,41.194,0.62787
1421.0,49.20351,42.71007,0.63191646,50.196,40.67,0.62795
1421.5,49.12584,41.654404,0.6322028,50.001,39.727,0.62805
1422.0,49.0119,40.36461,0.6323795,49.889,38.506,0.62817
1422.5,48.77093,39.100674,0.6323968,49.676,37.147,0.62829
1423.0,48.372955,38.03188,0.6322999,49.284,35.867,0.6284
1423.5,48.265476,37.273506,0.63227224,48.547,34.951,0.62848
1424.0,47.81144,36.870502,0.6323504,49.239,34.52,0.62854
1424.5,48.114567,36.726505,0.63243616,48.714,34.518,0.62858
1425.0,47.418182,36.83395,0.6324892,48.147,34.778,0.62859
1425.5,47.412895,37.204426,0.6324922,48.085,35.385,0.62855
1426.0,47.367756,37.903736,0.6324231,47.228,36.329,0.62846
1426.5,47.07849,38.870564,0.6322706,47.749,37.587,0.6283
1427.0,47.613846,39.892555,0.63207644,48.211,38.95,0.6281
1427.5,48.19269,40.868507,0.63188505,48.442,40.207,0.62792
1428.0,48.88458,41.709667,0.6317308,49.227,41.217,0.6278
1428.5,49.673973,42.457336,0.6316417,50.079,41.874,0.62774
1429.0,50.133682,42.94277,0.631664,50.856,42.206,0.62773
1429.5,50.474403,43.086067,0.6317917,51.951,42.138,0.62778
1430.0,50.706913,42.7845,0.6319835,51.773,41.771,0.62784
1430.5,50.634327,42.04703,0.63214946,51.629,41.072,0.62794
1431.0,50.622322,40.957695,0.6322156,51.632,40.033,0.62805
1431.5,50.34969,39.619137,0.63218254,51.397,38.587,0.62818
1432.0,50.030647,37.995365,0.63212675,51.038,36.723,0.62833
1432.5,49.6661,35.9922,0.632137,50.632,34.443,0.62849
1433.0,49.31106,33.602543,0.6322818,50.241,31.929,0.62864
1433.5,48.90962,30.908669,0.6325304,49.87,29.351,0.62878
1434.0,48.52238,28.169943,0.6328449,49.439,26.757,0.62892
1434.5,48.15519,25.589838,0.63309836,49.052,24.132,0.62904
1435.0,47.86429,23.475618,0.6333073,48.713,21.756,0.62915
1435.5,47.43663,22.127935,0.63355327,48.273,20.195,0.62923
1436.0,47.169853,21.562414,0.63383615,47.905,19.535,0.62929
1436.5,46.93193,21.449764,0.6340809,47.675,19.512,0.62933
1437.0,46.73443,21.464714,0.6342401,46.957,19.795,0.62935
1437.5,46.533276,21.482216,0.63428944,47.152,20.292,0.62936
1438.0,47.0527,21.527433,0.6342266,47.442,20.86,0.62936
1438.5,47.14753,21.68128,0.6341049,47.378,21.376,0.62937
1439.0,47.30283,21.852211,0.6339698,48.266,21.771,0.62938
1439.5,47.522686,21.984262,0.63384336,47.924,21.948,0.62941
1440.0,47.15531,21.96994,0.63374144,47.827,21.951,0.62945
1440.5,47.187454,21.728296,0.6336763,47.752,21.732,0.6295
1441.0,47.0578,21.211075,0.6336479,47.592,21.294,0.62956
1441.5,46.707096,20.483015,0.63364357,47.321,20.62,0.62962
1442.0,46.55468,19.71724,0.6336491,47.051,19.849,0.62969
1442.5,46.33326,19.066029,0.6336646,46.875,19.121,0.62975
1443.0,46.096073,18.617102,0.63370246,46.466,18.544,0.62981
1443.5,45.910244,18.376163,0.633766,46.268,18.198,0.62986
1444.0,45.618465,18.313662,0.6338454,46.028,18.103,0.6299
1444.5,45.36839,18.369127,0.63391954,45.706,18.155,0.62994
1445.0,45.1455,18.458813,0.63397,45.461,18.259,0.62997
1445.5,44.843807,18.518328,0.6339916,45.147,18.348,0.63
1446.0,44.5825,18.475096,0.63399035,44.886,18.347,0.63004
1446.5,44.367855,18.23942,0.6339801,44.615,18.148,0.63008
1447.0,44.169674,17.657824,0.63397235,44.383,17.596,0.63013
1447.5,44.016285,16.662441,0.63396806,44.178,16.551,0.6302
1448.0,43.8834,15.147295,0.6339317,43.967,14.993,0.63027
1448.5,43.730415,13.102319,0.63383126,43.847,12.865,0.63034
1449.0,43.5994,10.496838,0.6337247,43.616,10.449,0.6304
1449.5,43.466793,7.6025424,0.63377,43.494,7.9142,0.63046
1450.0,43.326656,5.1594734,0.6339915,43.346,5.4739,0.63052
1450.5,43.1796,3.403989,0.6343088,43.21,3.4215,0.63056
1451.0,43.043465,2.3629556,0.6347421,43.058,1.8815,0.63061
1451.5,43.059784,2.0674422,0.6350517,42.747,0.82904,0.63065
1452.0,43.29521,2.234508,0.63514376,43.22,0.23962,0.6307
1452.5,43.759712,2.3233778,0.63573664,43.965,0.0051936,0.63074
1453.0,43.78991,2.2195382,0.63586104,43.61,0.0010324,0.63078
1453.5,43.661667,0.5935476,0.6359039,43.307,0.00091388,0.63083
1454.0,44.061165,-0.05192633,0.635962,43.93,0.001022,0.63087
1454.5,44.65242,-0.18096985,0.63595504,44.516,0.00091559,0.63091
1455.0,44.946568,-0.16685571,0.635963,44.629,0.0010093,0.63096
1455.5,45.29311,-0.111133635,0.6360128,45.065,0.00093021,0.631
1456.0,45.699013,-0.04462675,0.6360921,45.428,0.00098887,0.63105
1456.5,46.104736,0.016167264,0.63619125,45.754,0.00093912,0.6311
1457.0,46.528133,0.06210229,0.6363005,46.11,0.00095921,0.63114
1457.5,46.774757,0.091328315,0.63640964,46.62,0.00095475,0.63119
1458.0,47.23162,0.106506035,0.6365109,46.826,0.00093425,0.63124
1458.5,47.83936,0.11202835,0.636601,47.364,0.00096797,0.63129
1459.0,48.016136,0.11256188,0.6366795,47.746,0.00090957,0.63134
1459.5,48.48106,0.11199371,0.63674843,48.206,0.00097646,0.63139
1460.0,48.63801,0.11281132,0.6368127,48.539,0.00089209,0.63144
1460.5,48.96924,0.11573531,0.6368757,48.864,0.00098439,0.63149
1461.0,49.26849,0.12018711,0.6369403,49.221,-0.0014764,0.63154
1461.5,49.576977,0.12509276,0.6370059,49.548,0.00070586,0.6316
1462.0,49.76306,0.12949954,0.6370723,49.845,0.00091675,0.63165
1462.5,49.999386,0.13296397,0.63713866,50.118,0.00091227,0.63171
1463.0,50.244633,0.1354376,0.6372035,50.367,0.00088553,0.63176
1463.5,50.458855,0.13715248,0.6372672,50.655,0.00085467,0.63182
1464.0,50.71128,0.13842393,0.6373302,50.897,0.00088589,0.63188
1464.5,50.780853,0.13958453,0.63739294,51.242,0.0009075,0.63193
1465.0,51.01738,0.14075203,0.6374561,51.276,0.00091669,0.63199
1465.5,51.279,0.14191955,0.6375201,51.598,0.0008793,0.63205
1466.0,51.259155,0.14304203,0.63758504,51.755,0.00085028,0.63211
1466.5,51.449406,0.14399475,0.63765055,51.98,0.0008567,0.63217
1467.0,51.471363,0.14478464,0.6377163,52.123,0.00089933,0.63223
1467.5,51.577095,0.1453043,0.6377826,52.284,0.00090257,0.63229
1468.0,51.598557,0.1456369,0.63784885,52.476,0.00088437,0.63235
1468.5,51.66813,0.14586556,0.63791573,52.624,0.00085325,0.63241
1469.0,51.705685,0.14596948,0.63798267,52.767,0.00084444,0.63247
1469.5,51.747467,0.14604224,0.6380502,52.901,0.00087693,0.63253
1470.0,51.776432,0.14609075,0.6381178,53.031,0.00089038,0.63259
1470.5,51.823536,0.14609075,0.63818574,53.137,0.0009002,0.63266
1471.0,51.862507,0.14604224,0.63825417,53.264,0.00086302,0.63272
1471.5,51.797726,0.1459487,0.63832283,53.752,0.000825,0.63278
1472.0,51.853367,0.14577548,0.6383918,53.388,0.0008498,0.63284
1472.5,51.360928,0.14566462,0.63846123,52.958,0.0008887,0.63291
1473.0,51.194817,0.14552951,0.63853,52.772,0.00089852,0.63297
1473.5,50.790195,0.14541171,0.63859886,52.366,0.00087558,0.63303
1474.0,50.376453,0.14527313,0.6386667,51.971,0.0008467,0.63309
1474.5,50.036705,0.14508952,0.6387343,51.554,0.00084996,0.63315
1475.0,49.754597,0.14493363,0.63880134,51.086,0.00090095,0.63321
1475.5,49.28852,0.14481236,0.63886756,50.728,0.00090369,0.63327
1476.0,48.94363,0.14469457,0.6389332,50.298,0.00090694,0.63333
1476.5,48.532806,0.14459065,0.63899815,49.929,0.00088432,0.63338
1477.0,48.23717,0.14450057,0.63906264,49.518,0.00085885,0.63344
1477.5,47.851643,0.14442435,0.6391265,49.137,0.00089501,0.63349
1478.0,47.526543,0.13030675,0.6392009,48.729,0.12568,0.63355
1478.5,47.289867,0.087669864,0.6392124,48.245,0.91033,0.6336
1479.0,47.123207,0.075069696,0.639216,47.653,1.9153,0.63364
1479.5,47.20135,0.27077946,0.63931745,48.142,2.9782,0.63367
1480.0,47.875725,1.0008411,0.6392818,48.69,4.0314,0.6337
1480.5,48.484417,2.1869447,0.6391445,49.526,5.0253,0.63373
1481.0,49.084778,3.341636,0.63925797,49.746,5.9551,0.63375
1481.5,49.229813,4.6882195,0.6393106,50.234,6.8123,0.63378
1482.0,49.748447,6.1217637,0.6391672,50.786,7.5971,0.63381
1482.5,49.926712,7.3754725,0.63905764,51.093,8.3117,0.63384
1483.0,50.008198,8.2551565,0.6389551,51.26,8.9743,0.63387
1483.5,50.092934,8.879733,0.63889945,51.395,9.6012,0.6339
1484.0,50.07584,9.36708,0.6389027,51.424,10.201,0.63393
1484.5,50.05337,9.746183,0.63895184,51.305,10.775,0.63396
1485.0,49.900974,10.033884,0.63900316,51.048,11.368,0.63399
1485.5,49.68198,10.292411,0.6390232,50.857,12.025,0.63401
1486.0,49.442936,10.603965,0.6390013,50.583,12.758,0.63403
1486.5,49.163033,11.036895,0.63894534,50.227,13.586,0.63403
1487.0,48.93827,11.658184,0.6388728,49.977,14.52,0.63403
1487.5,48.75136,12.511102,0.6388036,49.764,15.572,0.63401
1488.0,48.593346,13.628731,0.63874185,49.548,16.743,0.63398
1488.5,48.508152,14.974921,0.63869184,49.469,18.039,0.63393
1489.0,48.502518,16.535662,0.63863784,49.399,19.452,0.63386
1489.5,48.5738,18.234434,0.63858044,49.467,21.01,0.63377
1490.0,48.675274,20.009756,0.6385101,49.63,22.661,0.63364
1490.5,48.99589,21.809395,0.63842154,49.806,24.4,0.63349
1491.0,49.2809,23.597265,0.6383114,50.179,26.202,0.6333
1491.5,49.46054,25.34904,0.638179,50.619,28.052,0.63308
1492.0,49.819214,27.06041,0.6380213,51.121,29.909,0.63284
1492.5,50.465538,28.753529,0.6378363,51.673,31.738,0.63258
1493.0,50.9253,30.4332,0.637631,52.235,33.527,0.6323
1493.5,51.493774,32.106182,0.6374102,52.857,35.267,0.63203
1494.0,52.078712,33.73361,0.63718456,53.511,36.952,0.63176
1494.5,52.76469,35.319954,0.6369526,54.057,38.552,0.63151
1495.0,53.627403,36.837166,0.63672155,54.587,40.075,0.63128
1495.5,55.26481,38.292088,0.6364918,54.903,41.498,0.63108
1496.0,57.966545,39.687195,0.6362673,54.943,42.838,0.6309
1496.5,60.835564,41.016674,0.63605225,56.625,44.097,0.63073
1497.0,61.977978,42.261475,0.6358512,57.131,45.27,0.63058
1497.5,63.7942,43.420864,0.6356658,58.483,46.349,0.63045
1498.0,67.822655,44.47406,0.6355046,63.743,47.332,0.63035
1498.5,70.89196,45.425632,0.635368,68.566,48.216,0.63027
1499.0,71.83242,46.234047,0.6352633,70.265,49.006,0.63022
1499.5,71.658745,46.914066,0.63517904,70.844,49.679,0.63019
1500.0,70.868355,47.45756,0.6351099,69.906,50.259,0.63017
1500.5,68.74422,47.899292,0.63504404,67.387,50.741,0.63017
1501.0,65.245415,48.2899,0.634978,63.857,51.171,0.63017
1501.5,62.718384,48.66093,0.6349215,60.371,51.576,0.63016
1502.0,64.757416,49.0164,0.63488436,63.109,51.954,0.63016
1502.5,69.537506,49.356922,0.6348663,68.648,52.296,0.63017
1503.0,72.778046,49.69637,0.63486147,71.306,52.623,0.63018
1503.5,75.077934,50.039177,0.6348671,74.421,52.959,0.6302
1504.0,77.57367,50.36881,0.63488555,77.479,53.294,0.63022
1504.5,79.79811,50.68056,0.63491774,79.67,53.608,0.63025
1505.0,82.216446,50.96752,0.63496524,82.154,53.901,0.63028
1505.5,85.14797,51.232693,0.6350274,84.793,54.171,0.63032
1506.0,87.96016,51.48476,0.63510025,87.442,54.428,0.63037
1506.5,90.30953,51.73409,0.6351782,89.989,54.683,0.63042
1507.0,92.553894,51.994007,0.6352549,92.488,54.947,0.63047
1507.5,94.709984,52.271473,0.63532555,94.765,55.23,0.63052
1508.0,97.08836,52.572323,0.63538706,97.363,55.535,0.63057
1508.5,99.17584,52.893967,0.6354405,100.11,55.865,0.63062
1509.0,100.92503,53.25534,0.6354829,102.4,56.229,0.63067
1509.5,103.319176,53.663273,0.63551533,105.06,56.647,0.63071
1510.0,106.18748,54.148224,0.6355323,108.13,57.131,0.63075
1510.5,109.40904,54.720726,0.63553387,111.54,57.714,0.63078
1511.0,113.21565,55.389515,0.63551813,115.39,58.388,0.63079
1511.5,117.66077,56.156685,0.63548535,119.75,59.161,0.63079
1512.0,122.73927,57.02613,0.6354347,124.74,60.032,0.63078
1512.5,128.4729,57.993263,0.63536865,130.15,60.999,0.63075
1513.0,134.49373,59.059475,0.6352864,136.22,62.053,0.63071
1513.5,140.75989,60.209442,0.63519233,142.64,63.186,0.63066
1514.0,147.48035,61.41891,0.63509053,149.32,64.362,0.63061
1514.5,154.33444,62.660313,0.63498634,156.35,65.55,0.63056
1515.0,161.31998,63.875484,0.6348968,163.3,66.712,0.63052
1515.5,166.88744,65.01704,0.6348395,168.48,67.803,0.63051
1516.0,170.19456,66.03574,0.6348319,171.11,68.795,0.63052
1516.5,171.98198,66.92467,0.6348733,172.43,69.659,0.63056
1517.0,173.43839,67.69203,0.63495225,173.92,70.415,0.63062
1517.5,174.57195,68.3485,0.63505393,174.78,71.082,0.63069
1518.0,175.51764,68.88911,0.6351743,175.67,71.66,0.63078
1518.5,176.3569,69.340256,0.63530445,176.43,72.144,0.63088
1519.0,177.02048,69.72667,0.6354394,177.18,72.564,0.631
1519.5,177.59389,70.06971,0.63557714,177.67,72.938,0.63112
1520.0,178.3085,70.355934,0.63572514,178.17,73.263,0.63125
1520.5,178.89728,70.58788,0.6358823,178.59,73.518,0.63139
1521.0,179.48587,70.778305,0.63604426,179.01,73.726,0.63154
1521.5,179.94164,70.93029,0.6362087,179.31,73.893,0.63169
1522.0,180.38863,71.02589,0.63637507,179.6,74.0,0.63185
1522.5,180.7728,71.05353,0.63653994,179.83,74.026,0.63202
1523.0,181.09734,71.00255,0.6367016,179.99,73.969,0.6322
1523.5,181.32414,70.88095,0.6368562,180.09,73.832,0.63239
1524.0,181.53946,70.62933,0.63700825,180.16,73.581,0.63259
1524.5,181.84033,70.24585,0.6371591,180.21,73.135,0.63281
1525.0,182.03221,69.7326,0.63732594,180.19,72.554,0.63305
1525.5,182.21387,69.09933,0.6375237,180.29,71.813,0.6333
1526.0,181.67941,68.35472,0.6377482,180.5,70.943,0.63356
1526.5,178.86888,67.50824,0.63798475,178.75,69.946,0.63383
1527.0,174.4941,66.57701,0.638226,175.24,68.858,0.63411
1527.5,171.26573,65.58808,0.6384712,171.77,67.713,0.63439
1528.0,168.59766,64.57817,0.63872206,168.3,66.554,0.63466
1528.5,165.90509,63.566235,0.638977,165.25,65.423,0.63493
1529.0,161.96974,62.587177,0.6392334,161.94,64.35,0.63519
1529.5,152.7992,61.66379,0.6394871,152.05,63.375,0.63543
1530.0,137.891,60.815186,0.6397338,136.74,62.514,0.63566
1530.5,124.496994,60.07042,0.63996464,124.84,61.768,0.63586
1531.0,112.18068,59.44288,0.64017355,111.61,61.161,0.63603
1531.5,99.15217,58.950104,0.6403574,98.825,60.689,0.63618
1532.0,86.90118,58.603035,0.6405132,86.172,60.374,0.6363
1532.5,75.41808,58.391315,0.6406409,73.567,60.199,0.63639
1533.0,67.40096,58.338795,0.64074236,63.836,60.141,0.63646
1533.5,64.17288,58.421078,0.64081436,61.544,60.221,0.63649
1534.0,63.80514,58.670254,0.6408547,61.615,60.44,0.6365
1534.5,60.97067,59.07686,0.6408579,59.904,60.832,0.63647
1535.0,59.21914,59.68502,0.64082086,59.149,61.383,0.6364
1535.5,58.228806,60.473557,0.6407438,58.591,62.138,0.63628
1536.0,57.399723,61.3978,0.6406275,57.265,63.059,0.63608
1536.5,57.266655,62.42231,0.640469,57.035,64.095,0.63581
1537.0,58.473118,63.575916,0.6402599,57.356,65.131,0.63552
1537.5,59.645237,64.862915,0.64000624,57.65,66.152,0.63524
1538.0,61.935062,66.18366,0.6397447,59.349,67.162,0.63495
1538.5,68.06755,67.2737,0.63949037,66.628,68.178,0.63466
1539.0,77.247246,68.273506,0.63916606,77.048,69.232,0.63437
1539.5,85.93234,69.18992,0.6387942,86.644,70.339,0.63409
1540.0,94.64524,70.02446,0.63842803,95.711,71.494,0.6338
1540.5,104.59459,71.02647,0.63805157,104.7,72.691,0.63351
1541.0,116.44173,72.217224,0.6377054,113.86,73.927,0.63322
1541.5,128.51447,73.53591,0.637413,125.1,75.205,0.63294
1542.0,136.99966,74.93027,0.6371463,135.39,76.532,0.63265
1542.5,142.67381,76.37362,0.6368818,143.63,77.898,0.63236
1543.0,150.43443,77.862946,0.6366149,151.35,79.291,0.63208
1543.5,159.35179,79.39128,0.6363458,159.1,80.708,0.63179
1544.0,169.65155,80.95468,0.63607424,167.82,82.146,0.6315
1544.5,178.73183,82.54265,0.6358003,176.39,83.61,0.63121
1545.0,182.72444,84.13352,0.6355224,182.7,85.094,0.63093
1545.5,181.64136,85.70506,0.6352404,183.79,86.579,0.63064
1546.0,180.47716,87.088776,0.6349805,182.56,88.037,0.63035
1546.5,185.05104,88.19,0.6347668,183.4,89.391,0.63011
1547.0,187.86613,89.293076,0.63456607,185.58,90.214,0.63008
1547.5,188.20612,90.21391,0.6343724,186.0,90.647,0.63016
1548.0,187.61635,90.84347,0.63425773,186.72,90.941,0.63027
1548.5,185.61116,91.29708,0.63439333,186.37,91.201,0.63038
1549.0,184.94075,91.48175,0.63465244,185.7,91.454,0.6305
1549.5,185.83842,91.51718,0.634835,185.51,91.708,0.63062
1550.0,187.21866,91.633484,0.63495636,185.73,91.981,0.63073
1550.5,187.63393,91.88084,0.63505876,186.57,92.296,0.63083
