ICE_Out_0,ICE_Out_1,ICE_Out_2,ICE_Out_3,ICE_Out_4,DRV_Car_Speed_kmph,DRV_SOC_1
-2.4578264,3.678126e-05,-3.61713e-06,6.52219e-05,0.16414803,36.390724,0.6511925
-2.4576223,3.6547757e-05,-3.6189322e-06,6.521328e-05,0.16414866,35.209076,0.65092874
-2.4573164,3.63229e-05,-3.6212493e-06,6.521328e-05,0.16414909,34.04001,0.6505756
-2.4571464,3.6098045e-05,-3.6233089e-06,6.51874e-05,0.1641496,33.04688,0.65014064
-2.4568405,3.5829944e-05,-3.624596e-06,6.517878e-05,0.16415016,32.3922,0.64969206
-2.4566708,3.5622386e-05,-3.6266556e-06,6.513565e-05,0.1641505,32.04696,0.6492653
-2.4563649,3.5423476e-05,-3.6287151e-06,6.5152904e-05,0.16415109,31.856962,0.64883465
-2.4561608,3.5172674e-05,-3.6307747e-06,6.516153e-05,0.16415137,31.755074,0.64839274
-2.455855,3.4947818e-05,-3.632062e-06,6.513565e-05,0.16415182,31.690178,0.6479813
-2.455651,3.472296e-05,-3.634379e-06,6.51184e-05,0.16415222,31.652042,0.64760315
-2.455328,3.4489458e-05,-3.6359238e-06,6.516153e-05,0.16415262,31.571112,0.6472151
-2.455141,3.4238656e-05,-3.6379834e-06,6.50839e-05,0.16415285,31.445196,0.6468066
-2.4549372,3.402245e-05,-3.640043e-06,6.5066655e-05,0.16415325,31.471043,0.646576
-2.4546652,3.381489e-05,-3.64133e-06,6.507528e-05,0.16415356,31.446096,0.6466489
-2.4544275,3.359868e-05,-3.6433896e-06,6.5066655e-05,0.16415378,31.752125,0.64677185
-2.4541554,3.335653e-05,-3.6451918e-06,6.507528e-05,0.16415416,32.550457,0.646719
-2.4539175,3.3088432e-05,-3.6475087e-06,6.5040775e-05,0.16415432,33.717434,0.6465309
-2.4536626,3.2889522e-05,-3.6490535e-06,6.500628e-05,0.16415466,35.165882,0.646353
-2.4533906,3.263872e-05,-3.651113e-06,6.500628e-05,0.16415481,36.689667,0.64621395
-2.4531698,3.239657e-05,-3.6531726e-06,6.4963155e-05,0.16415507,38.188744,0.64608765
-2.4528468,3.2206302e-05,-3.6549748e-06,6.4963155e-05,0.16415517,39.63146,0.6459909
-2.452592,3.1955504e-05,-3.656262e-06,6.4954525e-05,0.16415535,41.02211,0.6459141
-2.452405,3.17047e-05,-3.6588365e-06,6.490278e-05,0.16415535,42.37518,0.64583135
-2.4520822,3.1488493e-05,-3.6603813e-06,6.489416e-05,0.16415569,43.70395,0.6457287
-2.4518442,3.1263637e-05,-3.6619258e-06,6.49114e-05,0.16415586,45.020226,0.6456027
-2.4515893,3.100419e-05,-3.6639854e-06,6.488553e-05,0.16415586,46.334618,0.6454541
-2.4513173,3.085717e-05,-3.6657875e-06,6.483378e-05,0.16415586,47.65575,0.6452853
-2.4509604,3.059772e-05,-3.667075e-06,6.4859654e-05,0.16415597,48.989456,0.6450997
-2.4506545,3.0372863e-05,-3.6691345e-06,6.482515e-05,0.16415603,50.33805,0.644901
-2.4504676,3.0148007e-05,-3.6709366e-06,6.482515e-05,0.16415597,51.70055,0.644692
-2.4502468,2.987991e-05,-3.6729962e-06,6.479928e-05,0.16415597,53.07345,0.6444753
-2.4499748,2.967235e-05,-3.6745407e-06,6.47389e-05,0.16415592,54.45187,0.6442522
-2.449652,2.946479e-05,-3.676858e-06,6.47389e-05,0.16415595,55.83103,0.64402324
-2.4494479,2.9239935e-05,-3.6784024e-06,6.471303e-05,0.1641558,57.20511,0.64378947
-2.4490402,2.8989132e-05,-3.6796896e-06,6.469578e-05,0.16415583,58.124638,0.6437428
-2.448836,2.8764276e-05,-3.6820068e-06,6.470441e-05,0.16415569,58.342037,0.6438781
-2.4485643,2.8565366e-05,-3.683809e-06,6.466128e-05,0.16415551,58.050835,0.6437852
-2.4482243,2.8314565e-05,-3.685611e-06,6.465265e-05,0.16415548,57.52389,0.64374065
-2.4479353,2.8098357e-05,-3.687413e-06,6.460953e-05,0.1641552,56.862385,0.64373934
-2.4476466,2.7838907e-05,-3.6892152e-06,6.459228e-05,0.16415523,56.13549,0.64372337
-2.4473407,2.7605403e-05,-3.690245e-06,6.457503e-05,0.16415498,55.443214,0.64365965
-2.4470007,2.741514e-05,-3.6923045e-06,6.455778e-05,0.16415478,54.854042,0.6435735
-2.4467287,2.7172988e-05,-3.6941067e-06,6.455778e-05,0.1641545,54.39735,0.64351344
-2.44644,2.6982725e-05,-3.6959088e-06,6.451466e-05,0.16415426,54.04958,0.643498
-2.446117,2.6766518e-05,-3.697711e-06,6.451466e-05,0.16415404,53.76436,0.6434975
-2.4458451,2.6524365e-05,-3.6997706e-06,6.4480155e-05,0.16415381,53.505966,0.6434923
-2.4455562,2.6282212e-05,-3.7010577e-06,6.447153e-05,0.16415353,53.25267,0.64347607
-2.4452844,2.60833e-05,-3.7031173e-06,6.443703e-05,0.16415319,52.99317,0.6434497
-2.4449103,2.587574e-05,-3.704662e-06,6.440253e-05,0.16415279,52.721405,0.6434197
-2.4446385,2.5650885e-05,-3.7067216e-06,6.4393906e-05,0.1641525,52.43519,0.64339054
-2.4442816,2.5417381e-05,-3.7085238e-06,6.433353e-05,0.1641521,52.13294,0.64337075
-2.4439757,2.5183877e-05,-3.7095535e-06,6.432491e-05,0.16415182,51.813957,0.6433616
-2.4436698,2.4950372e-05,-3.712128e-06,6.432491e-05,0.16415137,51.46747,0.64337075
-2.443313,2.4716868e-05,-3.7131579e-06,6.4299034e-05,0.164151,51.074657,0.643388
-2.442939,2.4492012e-05,-3.7152174e-06,6.4273154e-05,0.1641505,50.634888,0.6434155
-2.4426162,2.430175e-05,-3.7159898e-06,6.424728e-05,0.16414994,50.13857,0.64344573
-2.442361,2.40423e-05,-3.7188217e-06,6.423866e-05,0.16414957,49.58894,0.6434759
-2.4419873,2.384339e-05,-3.720109e-06,6.4212785e-05,0.164149,48.98482,0.643503
-2.4416983,2.3601237e-05,-3.7221685e-06,6.417828e-05,0.16414846,48.313675,0.6435214
-2.4412906,2.3436918e-05,-3.7231982e-06,6.414378e-05,0.16414796,47.572414,0.64352405
-2.4409168,2.3151524e-05,-3.7252578e-06,6.413516e-05,0.1641474,46.779583,0.64351785
-2.4406278,2.2943965e-05,-3.726545e-06,6.411791e-05,0.16414675,45.96335,0.6435125
-2.4402368,2.2701812e-05,-3.728347e-06,6.408341e-05,0.16414624,45.160175,0.6435263
-2.439829,2.2502902e-05,-3.7304067e-06,6.403166e-05,0.16414559,44.439476,0.64358014
-2.4394891,2.2278045e-05,-3.7314364e-06,6.403166e-05,0.16414487,43.810863,0.6436573
-2.4391832,2.205319e-05,-3.7337536e-06,6.397128e-05,0.16414434,43.29768,0.643737
-2.4387584,2.1811036e-05,-3.7352982e-06,6.397991e-05,0.16414368,42.909977,0.64379907
-2.4384184,2.1620774e-05,-3.7365855e-06,6.389366e-05,0.16414306,42.595943,0.6438229
-2.4380615,2.1369973e-05,-3.7383877e-06,6.388503e-05,0.1641422,42.312004,0.64380914
-2.4376876,2.1171061e-05,-3.7399323e-06,6.388503e-05,0.16414155,42.028423,0.643765
-2.4373648,2.0928908e-05,-3.7419918e-06,6.385054e-05,0.16414073,41.730267,0.64370686
-2.436923,2.0721349e-05,-3.7432792e-06,6.379878e-05,0.16413999,41.41356,0.6436473
-2.436651,2.051379e-05,-3.7445664e-06,6.377291e-05,0.1641392,41.072025,0.6435954
-2.4361923,2.0297583e-05,-3.7461111e-06,6.3729785e-05,0.16413848,40.696503,0.64354736
-2.4358013,2.0064077e-05,-3.7481707e-06,6.3712534e-05,0.16413757,40.274998,0.6435064
-2.4353933,1.983922e-05,-3.7502302e-06,6.366079e-05,0.16413674,39.79586,0.64346653
-2.4350364,1.9614366e-05,-3.7520324e-06,6.363491e-05,0.16413589,39.257282,0.6434289
-2.4346116,1.9398158e-05,-3.753577e-06,6.360903e-05,0.16413498,38.660053,0.64339185
-2.4342208,1.918195e-05,-3.7551217e-06,6.357454e-05,0.1641341,38.008984,0.6433537
-2.43383,1.8922501e-05,-3.7571813e-06,6.353141e-05,0.1641331,37.31813,0.64331394
-2.4334052,1.872359e-05,-3.7584684e-06,6.350553e-05,0.16413216,36.61494,0.64328086
-2.4329803,1.8507382e-05,-3.7597558e-06,6.348829e-05,0.16413116,35.932934,0.64326483
-2.4325554,1.8291174e-05,-3.7615578e-06,6.3436535e-05,0.1641302,35.284492,0.6432631
-2.4321475,1.8083614e-05,-3.7631025e-06,6.341066e-05,0.16412912,34.671505,0.64326876
-2.4316885,1.7841463e-05,-3.765162e-06,6.3358915e-05,0.16412815,34.055836,0.64326155
-2.4312468,1.7642551e-05,-3.7664493e-06,6.331578e-05,0.16412702,33.421978,0.6432182
-2.430754,1.7374454e-05,-3.7682514e-06,6.326404e-05,0.16412593,32.762543,0.6431319
-2.430431,1.7175542e-05,-3.7695388e-06,6.326404e-05,0.16412488,32.094677,0.6430019
-2.4299042,1.6967982e-05,-3.7715984e-06,6.322091e-05,0.16412377,31.454449,0.6428351
-2.4294794,1.6769072e-05,-3.773658e-06,6.3151914e-05,0.16412258,30.88603,0.6426492
-2.4289694,1.6544216e-05,-3.774945e-06,6.313466e-05,0.16412155,30.448652,0.6425055
-2.4285617,1.6336657e-05,-3.7764898e-06,6.307429e-05,0.16412024,30.13594,0.64248234
-2.4281368,1.6085856e-05,-3.7780344e-06,6.3057036e-05,0.16411899,29.866013,0.64255476
-2.427712,1.5843703e-05,-3.7798366e-06,6.300529e-05,0.1641178,29.631945,0.64263207
-2.427219,1.5627495e-05,-3.7811237e-06,6.298804e-05,0.16411658,29.46959,0.64267176
-2.4267602,1.5437232e-05,-3.782926e-06,6.2962165e-05,0.16411518,29.348974,0.64268434
-2.4262843,1.519508e-05,-3.7844707e-06,6.291041e-05,0.16411398,29.217379,0.6426484
-2.4257405,1.4996169e-05,-3.7857578e-06,6.2858664e-05,0.1641126,29.040194,0.6425397
-2.4252646,1.47453675e-05,-3.7878174e-06,6.281554e-05,0.16411126,28.818436,0.64238423
-2.4247208,1.45032145e-05,-3.7891048e-06,6.278104e-05,0.16410989,28.5824,0.6422255
-2.424262,1.4278358e-05,-3.790392e-06,6.272929e-05,0.16410844,28.377542,0.6420837
-2.423803,1.4088096e-05,-3.7927089e-06,6.267754e-05,0.16410702,28.209673,0.64196426
-2.4232593,1.3871888e-05,-3.7942536e-06,6.262579e-05,0.1641055,28.056446,0.6418647
-2.4228175,1.3647033e-05,-3.7960558e-06,6.259992e-05,0.16410403,27.891905,0.64176685
-2.4222226,1.3465417e-05,-3.7970856e-06,6.254816e-05,0.16410261,27.70694,0.6416797
-2.4216447,1.3266506e-05,-3.7991451e-06,6.2496416e-05,0.16410108,27.460762,0.6416137
-2.421135,1.30070575e-05,-3.8004323e-06,6.247054e-05,0.16409943,27.020283,0.6415484
-2.4206421,1.2799498e-05,-3.8027495e-06,6.2392915e-05,0.16409783,26.2881,0.6414343
-2.4200983,1.2574642e-05,-3.8040366e-06,6.233254e-05,0.16409643,25.313234,0.6412729
-2.4195545,1.2384379e-05,-3.8053238e-06,6.2306666e-05,0.16409467,24.224625,0.641078
-2.4189258,1.2142226e-05,-3.8073833e-06,6.2298044e-05,0.1640931,23.21231,0.6409087
-2.418501,1.1900073e-05,-3.808928e-06,6.2211795e-05,0.16409123,22.460667,0.6408887
-2.4178889,1.16838655e-05,-3.8102153e-06,6.2194544e-05,0.16408975,22.04142,0.64108384
-2.4173112,1.1433065e-05,-3.8122748e-06,6.2125546e-05,0.1640879,21.901617,0.64136106
-2.4166994,1.1260099e-05,-3.8135622e-06,6.209104e-05,0.16408616,21.855204,0.64153856
-2.4161386,1.0983353e-05,-3.815107e-06,6.205654e-05,0.16408435,21.747486,0.641553
-2.4155777,1.0810387e-05,-3.816909e-06,6.199617e-05,0.16408259,21.562601,0.6414684
-2.415017,1.0585531e-05,-3.818196e-06,6.194442e-05,0.16408071,21.346111,0.64136577
-2.41449,1.0369323e-05,-3.8202556e-06,6.192717e-05,0.16407877,21.109045,0.64126647
-2.4138954,1.0135818e-05,-3.821543e-06,6.184955e-05,0.1640769,20.84732,0.6411606
-2.4133174,9.885018e-06,-3.823088e-06,6.180642e-05,0.16407502,20.577133,0.6410604
-2.4126546,9.660162e-06,-3.8243747e-06,6.175467e-05,0.16407296,20.32096,0.64098114
-2.4120088,9.478547e-06,-3.826177e-06,6.167705e-05,0.16407098,20.105412,0.64091647
-2.4113631,9.253691e-06,-3.8277217e-06,6.1625295e-05,0.1640691,19.940037,0.64086705
-2.4107342,9.037483e-06,-3.8297812e-06,6.158217e-05,0.16406688,19.825312,0.64081407
-2.4100714,8.786682e-06,-3.831326e-06,6.150455e-05,0.16406482,19.766794,0.64075583
-2.4094937,8.579123e-06,-3.8323556e-06,6.147005e-05,0.16406272,19.779636,0.6406876
-2.408814,8.414805e-06,-3.8341577e-06,6.1357925e-05,0.16406068,19.893042,0.64060885
-2.408134,8.155355e-06,-3.8362173e-06,6.132342e-05,0.16405863,20.166046,0.64051753
-2.4074883,7.904555e-06,-3.8375047e-06,6.1271676e-05,0.16405624,20.652493,0.6404168
-2.4068255,7.696995e-06,-3.8390494e-06,6.121992e-05,0.16405408,21.39175,0.64028466
-2.4061117,7.4548425e-06,-3.8408516e-06,6.1168175e-05,0.16405174,22.381588,0.64011216
-2.405415,7.2299867e-06,-3.8423964e-06,6.109918e-05,0.16404948,23.518152,0.639883
-2.4047012,6.979186e-06,-3.8441985e-06,6.1012925e-05,0.1640471,24.650827,0.6396203
-2.4039705,6.797571e-06,-3.8454855e-06,6.0978426e-05,0.16404483,25.538713,0.63939
-2.4032736,6.5554186e-06,-3.8472876e-06,6.09008e-05,0.16404247,26.098555,0.63924795
-2.402577,6.347859e-06,-3.84909e-06,6.0840426e-05,0.16404006,26.388323,0.6392109
-2.40188,6.1316514e-06,-3.8506346e-06,6.0788676e-05,0.16403759,26.495892,0.63924253
-2.4011154,5.9154436e-06,-3.8521794e-06,6.0719674e-05,0.16403505,26.490671,0.6392989
-2.4004526,5.673291e-06,-3.8534663e-06,6.0667928e-05,0.16403258,26.429794,0.63935894
-2.3996198,5.4657316e-06,-3.8547537e-06,6.0607552e-05,0.16402996,26.391571,0.63940674
-2.398906,5.2149308e-06,-3.8568132e-06,6.0512677e-05,0.16402742,26.428417,0.63944423
-2.3981242,4.998723e-06,-3.858358e-06,6.044368e-05,0.16402479,26.487852,0.639467
-2.3973935,4.799812e-06,-3.859645e-06,6.040055e-05,0.16402216,26.509027,0.63945043
-2.3966796,4.557659e-06,-3.8611897e-06,6.034018e-05,0.16401938,26.507746,0.6394273
-2.395915,4.341451e-06,-3.862992e-06,6.0262555e-05,0.1640167,26.514341,0.63941437
-2.3951502,4.0647055e-06,-3.8645367e-06,6.0184928e-05,0.16401386,26.537369,0.63939697
-2.3942156,3.8398493e-06,-3.8660814e-06,6.0124556e-05,0.16401109,26.571737,0.63936937
-2.3933997,3.6582348e-06,-3.867626e-06,6.0021055e-05,0.16400823,26.6032,0.6393349
-2.3925161,3.4333789e-06,-3.8691705e-06,5.9995178e-05,0.16400541,26.61751,0.63929826
-2.3917854,3.1825778e-06,-3.87123e-06,5.990893e-05,0.16400251,26.598883,0.63926935
-2.3909185,2.992315e-06,-3.87226e-06,5.9848557e-05,0.16399951,26.540037,0.6392489
-2.3901198,2.741514e-06,-3.8743196e-06,5.977093e-05,0.1639965,26.437073,0.63924354
-2.3891852,2.5253064e-06,-3.875607e-06,5.9710557e-05,0.16399343,26.292894,0.63924676
-2.3883693,2.291802e-06,-3.8776666e-06,5.963293e-05,0.16399047,26.1213,0.6392574
-2.3874006,2.0842426e-06,-3.8784387e-06,5.953806e-05,0.16398726,25.935472,0.6392712
-2.386653,1.7815518e-06,-3.8807557e-06,5.946043e-05,0.16398421,25.74375,0.63928276
-2.385718,1.6085855e-06,-3.8823005e-06,5.940006e-05,0.16398098,25.552505,0.6392887
-2.3848515,1.4096744e-06,-3.8841026e-06,5.9339684e-05,0.1639777,25.36914,0.63928807
-2.3838828,1.1588735e-06,-3.8856474e-06,5.921031e-05,0.16397443,25.200188,0.63928086
-2.382965,8.9942415e-07,-3.8869343e-06,5.912406e-05,0.1639711,25.05531,0.6392653
-2.3820474,6.745681e-07,-3.888479e-06,5.905506e-05,0.16396777,24.93813,0.63924336
-2.3810277,4.843053e-07,-3.890796e-06,5.8977435e-05,0.16396442,24.835228,0.63921446
-2.380093,1.9891111e-07,-3.892341e-06,5.8891186e-05,0.16396101,24.729422,0.6391786
-2.3791752,-3.459324e-08,-3.893628e-06,5.8839436e-05,0.1639575,24.599874,0.6391456
-2.3781557,-2.4215265e-07,-3.8954304e-06,5.8753187e-05,0.163954,24.42086,0.63912034
-2.377187,-4.843053e-07,-3.8972325e-06,5.8675563e-05,0.16395043,24.152285,0.63910866
-2.3762352,-6.918647e-07,-3.898777e-06,5.8546186e-05,0.16394672,23.759766,0.6391058
-2.3752155,-9.51314e-07,-3.900579e-06,5.850306e-05,0.16394314,23.224028,0.6391091
-2.374162,-1.2107633e-06,-3.902124e-06,5.840819e-05,0.16393942,22.553492,0.6391016
-2.3731592,-1.3837295e-06,-3.903926e-06,5.8321937e-05,0.16393574,21.797216,0.6390801
-2.3720546,-1.6258822e-06,-3.905728e-06,5.821844e-05,0.16393176,21.016457,0.6390527
-2.371086,-1.902628e-06,-3.9070155e-06,5.8123565e-05,0.16392812,20.274303,0.63902426
-2.3699982,-2.1101876e-06,-3.9088177e-06,5.8045942e-05,0.16392408,19.64211,0.6390357
-2.3689106,-2.3869334e-06,-3.910362e-06,5.792519e-05,0.1639203,19.129677,0.6390803
-2.3679419,-2.5944928e-06,-3.9116494e-06,5.783894e-05,0.16391617,18.752972,0.6391519
-2.3668542,-2.853942e-06,-3.913709e-06,5.7778565e-05,0.16391219,18.483324,0.639226
-2.3656645,-3.078798e-06,-3.915511e-06,5.764919e-05,0.16390803,18.30081,0.63927245
-2.36456,-3.3209508e-06,-3.9173133e-06,5.758882e-05,0.163904,18.189114,0.6392745
-2.3634894,-3.5976966e-06,-3.9186007e-06,5.7493944e-05,0.16389973,18.115393,0.6392167
-2.3622997,-3.805256e-06,-3.920403e-06,5.7424942e-05,0.1638957,18.064056,0.639113
-2.361144,-4.0474088e-06,-3.921947e-06,5.731282e-05,0.1638912,18.024508,0.63898236
-2.3600564,-4.324155e-06,-3.9242645e-06,5.7183446e-05,0.16388696,18.011612,0.63883966
-2.3588839,-4.5317142e-06,-3.9250367e-06,5.7097193e-05,0.16388261,18.037252,0.63870466
-2.3575752,-4.7392737e-06,-3.9273536e-06,5.698507e-05,0.16387817,18.120968,0.63857263
-2.3564534,-5.0160193e-06,-3.929156e-06,5.6916073e-05,0.16387361,18.279442,0.6384439
-2.355145,-5.2408755e-06,-3.9307006e-06,5.6778073e-05,0.16386917,18.522951,0.63830906
-2.3540232,-5.5003247e-06,-3.9319875e-06,5.6700446e-05,0.16386446,18.839775,0.6381656
-2.3527148,-5.707884e-06,-3.9335323e-06,5.659695e-05,0.16385978,19.17586,0.6380136
-2.3516102,-6.0192233e-06,-3.9358492e-06,5.649345e-05,0.16385508,19.470703,0.6378673
-2.3502674,-6.1921896e-06,-3.936622e-06,5.63727e-05,0.16385052,19.676428,0.6377566
-2.349027,-6.468935e-06,-3.938939e-06,5.6277826e-05,0.16384551,19.777905,0.63769233
-2.3476672,-6.7283845e-06,-3.9409983e-06,5.614845e-05,0.16384073,19.733904,0.6376861
-2.3463757,-6.9705375e-06,-3.9422857e-06,5.604495e-05,0.16383578,19.506702,0.63771296
-2.3450162,-7.2299867e-06,-3.944088e-06,5.5932825e-05,0.16383067,19.047457,0.63778275
-2.3437245,-7.4721393e-06,-3.9461474e-06,5.577758e-05,0.16382588,18.303766,0.63782805
-2.342416,-7.714292e-06,-3.9479496e-06,5.5717202e-05,0.1638206,17.303875,0.6378093
-2.3410394,-7.956444e-06,-3.949494e-06,5.5596454e-05,0.16381553,16.143543,0.6376678
-2.3396628,-8.233191e-06,-3.9510387e-06,5.548433e-05,0.16381024,15.009953,0.6373825
-2.3382523,-8.44075e-06,-3.9530983e-06,5.5372206e-05,0.16380495,14.107469,0.6369674
-2.3368077,-8.682902e-06,-3.9543856e-06,5.5251454e-05,0.16379966,13.580764,0.6364858
-2.3355162,-8.959649e-06,-3.956445e-06,5.5113454e-05,0.16379419,13.434686,0.636044
-2.3340886,-9.201801e-06,-3.95799e-06,5.501858e-05,0.1637888,13.540833,0.63561106
-2.3325932,-9.461251e-06,-3.959792e-06,5.489783e-05,0.16378327,13.727641,0.63521075
-2.3311317,-9.720699e-06,-3.9618517e-06,5.4759832e-05,0.16377763,13.841201,0.6348534
-2.329585,-9.962852e-06,-3.963654e-06,5.4630458e-05,0.163772,13.867591,0.6345633
-2.3281915,-1.02741915e-05,-3.965971e-06,5.445796e-05,0.16376609,13.798365,0.634346
-2.326594,-1.0499048e-05,-3.967258e-06,5.4380336e-05,0.16376051,13.646337,0.6341823
-2.3250985,-1.07584965e-05,-3.968545e-06,5.4259584e-05,0.16375448,13.418646,0.63404536
-2.323637,-1.1035243e-05,-3.970862e-06,5.4147462e-05,0.16374874,13.134373,0.6339159
-2.3219886,-1.1277395e-05,-3.972407e-06,5.4018088e-05,0.16374265,12.795742,0.63378793
-2.320459,-1.1571438e-05,-3.974209e-06,5.3836964e-05,0.16373663,12.420791,0.63366354
-2.3188446,-1.1830887e-05,-3.9762685e-06,5.375071e-05,0.16373041,12.010423,0.6335633
-2.317247,-1.2107633e-05,-3.9778133e-06,5.360409e-05,0.16372427,11.572806,0.63349706
-2.3156154,-1.2349786e-05,-3.9796155e-06,5.3440213e-05,0.16371801,11.118862,0.63346636
-2.314069,-1.2626531e-05,-3.9814176e-06,5.332809e-05,0.1637117,10.6565275,0.63346225
-2.3123355,-1.2903278e-05,-3.983477e-06,5.319009e-05,0.16370533,10.193022,0.63346666
-2.310738,-1.314543e-05,-3.9852794e-06,5.3043466e-05,0.16369884,9.745524,0.6334585
-2.3090045,-1.3456769e-05,-3.987339e-06,5.2905467e-05,0.1636923,9.326081,0.63342935
-2.307254,-1.37335155e-05,-3.989141e-06,5.2741594e-05,0.16368565,8.941359,0.6333835
-2.3055887,-1.3958372e-05,-3.990686e-06,5.2638094e-05,0.16367905,8.604176,0.6333382
-2.3038723,-1.4252414e-05,-3.9927454e-06,5.2500094e-05,0.16367216,8.299971,0.6333346
-2.3021557,-1.452916e-05,-3.9953197e-06,5.231897e-05,0.16366538,5.125083,0.6320809
-2.3002355,-1.4805905e-05,-3.9963493e-06,5.2172345e-05,0.1636584,2.4788716,0.6325016
-2.298502,-1.5065355e-05,-3.9986667e-06,5.199122e-05,0.16365139,1.1706026,0.6322285
-2.2966835,-1.5359397e-05,-4.000469e-06,5.1913597e-05,0.16364428,0.3523688,0.6320649
-2.294831,-1.560155e-05,-4.0025284e-06,5.168935e-05,0.16363718,0.020331137,0.632401
-2.2929788,-1.5861e-05,-4.003558e-06,5.15341e-05,0.16363001,-0.10004945,0.63234925
-2.2910924,-1.6206932e-05,-4.0061323e-06,5.137885e-05,0.1636226,-0.14242058,0.63240176
-2.28924,-1.6466382e-05,-4.0079344e-06,5.1232226e-05,0.16361538,-0.15670268,0.63252634
-2.2873704,-1.6708535e-05,-4.010252e-06,5.1111478e-05,0.16360782,-0.16097258,0.6326106
-2.285382,-1.7019873e-05,-4.011796e-06,5.097348e-05,0.16360031,-0.16067141,0.6326577
-2.2834618,-1.729662e-05,-4.0138557e-06,5.078373e-05,0.16359268,-0.1580334,0.63270646
-2.2814903,-1.7607957e-05,-4.015658e-06,5.0637103e-05,0.16358511,-0.13384284,0.6331821
-2.279468,-1.785011e-05,-4.0177174e-06,5.0464605e-05,0.16357721,-0.04846701,0.6326016
-2.2775307,-1.816145e-05,-4.020035e-06,5.0300732e-05,0.16356918,0.6697875,0.63257235
-2.2755082,-1.8472789e-05,-4.021579e-06,5.0136856e-05,0.16356139,1.502107,0.6325596
-2.273401,-1.8766832e-05,-4.0233813e-06,4.9972983e-05,0.16355337,2.0143654,0.6317637
-2.2713616,-1.9095467e-05,-4.0256987e-06,4.979186e-05,0.16354518,2.5421975,0.63181674
-2.2691863,-1.933762e-05,-4.027758e-06,4.963661e-05,0.16353704,3.2366328,0.63234913
-2.2671468,-1.9648958e-05,-4.02956e-06,4.9455484e-05,0.16352868,4.2029223,0.63268715
-2.2650225,-1.9925705e-05,-4.0321347e-06,4.927436e-05,0.16352032,5.4279485,0.6325715
-2.2629154,-2.0237045e-05,-4.0341943e-06,4.9110487e-05,0.16351166,6.824032,0.63226354
-2.260672,-2.0496493e-05,-4.0359964e-06,4.8912112e-05,0.16350314,8.269117,0.6319765
-2.2586496,-2.082513e-05,-4.038056e-06,4.876549e-05,0.16349442,9.709277,0.6318031
-2.2562873,-2.1119171e-05,-4.039858e-06,4.857574e-05,0.16348578,11.100171,0.6317264
-2.254095,-2.1413214e-05,-4.0424325e-06,4.838599e-05,0.16347691,12.447198,0.63169587
-2.2518349,-2.1759146e-05,-4.0442346e-06,4.8230744e-05,0.16346797,13.740893,0.6316757
-2.2495065,-2.205319e-05,-4.046037e-06,4.803237e-05,0.16345899,14.755863,0.6317403
-2.2471614,-2.234723e-05,-4.0475816e-06,4.7833993e-05,0.16344976,15.427943,0.63194275
-2.244884,-2.265857e-05,-4.0504133e-06,4.7644247e-05,0.16344066,15.78524,0.63228905
-2.2425387,-2.2969909e-05,-4.0529876e-06,4.7419995e-05,0.16343123,15.926505,0.63265187
-2.2401426,-2.3298546e-05,-4.0545324e-06,4.7247497e-05,0.16342194,15.889506,0.63292366
-2.2377803,-2.3592587e-05,-4.0568493e-06,4.7066373e-05,0.16341227,15.691742,0.6330633
-2.235333,-2.3903927e-05,-4.0589093e-06,4.6842124e-05,0.16340278,15.354605,0.6331184
-2.2329369,-2.4249859e-05,-4.060711e-06,4.6669626e-05,0.16339299,14.885622,0.6331099
-2.2304556,-2.45612e-05,-4.0630284e-06,4.6428126e-05,0.16338326,14.340121,0.63309014
-2.2279575,-2.4889834e-05,-4.0656028e-06,4.6264253e-05,0.16337337,13.768761,0.63307166
-2.2254252,-2.5218471e-05,-4.068177e-06,4.6022753e-05,0.1633633,13.222884,0.63305616
-2.222927,-2.5495216e-05,-4.0694645e-06,4.5833007e-05,0.16335316,12.745373,0.6330469
-2.220327,-2.584115e-05,-4.072039e-06,4.5600133e-05,0.16334286,12.337005,0.6330306
-2.2177436,-2.6152487e-05,-4.073841e-06,4.541901e-05,0.16333269,11.972966,0.63298434
-2.2151265,-2.6481122e-05,-4.076158e-06,4.522926e-05,0.1633221,11.6113825,0.6328949
-2.2125094,-2.6844353e-05,-4.07796e-06,4.4996385e-05,0.16331169,11.235111,0.6327621
-2.2097561,-2.7155691e-05,-4.080535e-06,4.4789387e-05,0.16330099,10.849459,0.63259774
-2.207139,-2.751892e-05,-4.0825944e-06,4.4582386e-05,0.16329025,10.474044,0.6324082
-2.2045388,-2.788215e-05,-4.0851687e-06,4.4366763e-05,0.16327949,10.138879,0.6322117
-2.2017179,-2.8176191e-05,-4.0874856e-06,4.411664e-05,0.1632684,9.861999,0.6320559
-2.1988966,-2.8539422e-05,-4.089288e-06,4.389239e-05,0.16325742,9.644502,0.63198274
-2.1961095,-2.885076e-05,-4.09212e-06,4.365952e-05,0.16324615,9.493939,0.6320199
-2.1932883,-2.9231285e-05,-4.0941795e-06,4.3452517e-05,0.163235,9.41186,0.63211006
-2.1904333,-2.9542625e-05,-4.096754e-06,4.321102e-05,0.1632235,9.3947735,0.63215935
-2.1874933,-2.9888557e-05,-4.099071e-06,4.2995394e-05,0.16321208,9.423942,0.632123
