step,mf,torque
3277,5,-1.0844930410385132
3278,5,-1.0947238206863403
3279,5,-1.1040198802947998
3280,5,-1.1129590272903442
3281,5,-1.1211843490600586
3282,5,-1.1290189027786255
3283,5,-1.1364115476608276
3284,5,-1.143294334411621
3285,5,-1.149990200996399
3286,5,-1.1564651727676392
3287,5,-1.162668228149414
3288,5,-1.1686842441558838
3289,5,-1.1744794845581055
3290,5,-1.1803596019744873
3291,5,-1.1861037015914917
3292,5,-1.1916779279708862
3293,5,-1.197405219078064
3294,5,-1.2028944492340088
3295,5,-1.2084856033325195
3296,5,-1.2140429019927979
3297,5,-1.219481110572815
3298,5,-1.2250553369522095
3299,5,-1.2304426431655884
3300,5,-1.235846996307373
3301,5,-1.2410812377929688
3302,5,-1.246349573135376
3303,5,-1.2514989376068115
3304,5,-1.2565803527832031
3305,5,-1.261644721031189
3306,5,-1.2666071653366089
3307,5,-1.2713146209716797
3308,5,-1.2759371995925903
3309,5,-1.2806446552276611
3310,5,-1.2850972414016724
3311,5,-1.2894479036331177
3312,5,-1.2936965227127075
3313,5,-1.2978261709213257
3314,5,-1.3019388914108276
3315,5,-1.3058476448059082
3316,5,-1.309637427330017
3317,5,-1.3135632276535034
3318,5,-1.3170981407165527
3319,5,-1.3206839561462402
3320,5,-1.3241338729858398
3321,5,-1.3276177644729614
3322,5,-1.3307957649230957
3323,5,-1.3341096639633179
3324,5,-1.337304711341858
3325,5,-1.3403977155685425
3326,5,-1.3433886766433716
3327,5,-1.3463797569274902
3328,5,-1.3491499423980713
3329,5,-1.3520050048828125
3330,5,-1.3547241687774658
3331,5,-1.3574602603912354
3332,5,-1.3600773811340332
3333,5,-1.3626606464385986
3334,5,-1.3651248216629028
3335,5,-1.367622971534729
3336,5,-1.3700532913208008
3337,5,-1.372415542602539
3338,5,-1.374607801437378
3339,5,-1.3769190311431885
3340,5,-1.379077434539795
3341,5,-1.381184697151184
3342,5,-1.3833940029144287
3343,5,-1.385399341583252
3344,5,-1.3873367309570312
3345,5,-1.3892741203308105
3346,5,-1.3912625312805176
3347,5,-1.3931149244308472
3348,5,-1.394848346710205
3349,5,-1.3965988159179688
3350,5,-1.3983832597732544
3351,5,-1.3999807834625244
3352,5,-1.4017311334609985
3353,5,-1.4032436609268188
3354,5,-1.4048751592636108
3355,5,-1.406370759010315
3356,5,-1.4078152179718018
3357,5,-1.4092767238616943
3358,5,-1.4107383489608765
3359,5,-1.4119958877563477
3360,5,-1.4134573936462402
3361,5,-1.414715051651001
3362,5,-1.415989637374878
3363,5,-1.4172981977462769
3364,5,-1.4184538125991821
3365,5,-1.419677495956421
3366,5,-1.4208160638809204
3367,5,-1.4219037294387817
3368,5,-1.4231103658676147
3369,5,-1.4240450859069824
3370,5,-1.425115704536438
3371,5,-1.426186442375183
3372,5,-1.427172064781189
3373,5,-1.4281067848205566
3374,5,-1.429092526435852
3375,5,-1.430010199546814
3376,5,-1.4309618473052979
3377,5,-1.431675672531128
3378,5,-1.4325933456420898
3379,5,-1.4333921670913696
3380,5,-1.4342927932739258
3381,5,-1.4350066184997559
3382,5,-1.4357713460922241
3383,5,-1.4365360736846924
3384,5,-1.4372668266296387
3385,5,-1.4379127025604248
3386,5,-1.4386264085769653
3387,5,-1.4393571615219116
3388,5,-1.4399690628051758
3389,5,-1.4405298233032227
3390,5,-1.4412096738815308
3391,5,-1.4418723583221436
3392,5,-1.4424502849578857
3393,5,-1.442858099937439
3394,5,-1.4434869289398193
3395,5,-1.4439287185668945
3396,5,-1.444523572921753
3397,5,-1.4449824094772339
3398,5,-1.4455432891845703
3399,5,-1.4459681510925293
3400,5,-1.4463930130004883
3401,5,-1.4468518495559692
3402,5,-1.4472596645355225
3403,5,-1.4477015733718872
3404,5,-1.4480245113372803
3405,5,-1.4485002756118774
3406,5,-1.4488061666488647
3407,5,-1.4490951299667358
3408,5,-1.449536919593811
3409,5,-1.4499448537826538
3410,5,-1.4502167701721191
3411,5,-1.4504886865615845
3412,5,-1.4508795738220215
3413,5,-1.4511175155639648
3414,5,-1.4513723850250244
3415,5,-1.4516953229904175
3416,5,-1.451950192451477
3417,5,-1.4521541595458984
3418,5,-1.4524260759353638
3419,5,-1.4526809453964233
3420,5,-1.4528849124908447
3421,5,-1.4529868364334106
3422,5,-1.4533097743988037
3423,5,-1.453513741493225
3424,5,-1.453717589378357
3425,5,-1.4538196325302124
3426,5,-1.454074501991272
3427,5,-1.454142451286316
3428,5,-1.454363465309143
3429,5,-1.454431414604187
3430,5,-1.4546353816986084
3431,5,-1.454720377922058
3432,5,-1.4548733234405518
3433,5,-1.4549072980880737
3434,5,-1.4550771713256836
3435,5,-1.4551621675491333
3436,5,-1.455281138420105
3437,5,-1.4554171562194824
3438,5,-1.4554511308670044
3439,5,-1.4555360078811646
3440,5,-1.4556210041046143
3441,5,-1.455773949623108
3442,5,-1.455739974975586
3443,5,-1.4558589458465576
3444,5,-1.4558759927749634
3445,5,-1.4559099674224854
3446,5,-1.456028938293457
3447,5,-1.455960988998413
3448,5,-1.456028938293457
3449,5,-1.456062912940979
3450,5,-1.456062912940979
3451,5,-1.456130862236023
3452,5,-1.4561479091644287
3453,5,-1.456130862236023
3454,5,-1.4560798406600952
3455,5,-1.456164836883545
3456,5,-1.4561139345169067
3457,5,-1.456096887588501
3458,5,-1.4561139345169067
3459,5,-1.456062912940979
3460,5,-1.456028938293457
3461,5,-1.4560118913650513
3462,5,-1.4560118913650513
3463,5,-1.4560118913650513
3464,5,-1.4559099674224854
3465,5,-1.4559779167175293
3466,5,-1.4558420181274414
3467,5,-1.4558759927749634
3468,5,-1.455706000328064
3469,5,-1.4557230472564697
3470,5,-1.4556890726089478
3471,5,-1.4556890726089478
3472,5,-1.4555870294570923
3473,5,-1.4554680585861206
3474,5,-1.4554340839385986
3475,5,-1.455383062362671
3476,5,-1.4553321599960327
3477,5,-1.4551281929016113
3478,5,-1.455145239830017
3479,5,-1.4550431966781616
3480,5,-1.4550431966781616
3481,5,-1.45492422580719
3482,5,-1.4548052549362183
3483,5,-1.4547712802886963
3484,5,-1.4547373056411743
3485,5,-1.4546353816986084
3486,5,-1.454499363899231
3487,5,-1.4544143676757812
3488,5,-1.4542105197906494
3489,5,-1.454108476638794
3490,5,-1.4541594982147217
3491,5,-1.4540235996246338
3492,5,-1.4539895057678223
3493,5,-1.4538365602493286
3494,5,-1.453717589378357
3495,5,-1.453649640083313
3496,5,-1.453547716140747
3497,5,-1.4534287452697754
3498,5,-1.4533097743988037
3499,5,-1.4532078504562378
3500,5,-1.453122854232788
3501,5,-1.4530718326568604
3502,5,-1.4529699087142944
3503,5,-1.4527829885482788
3504,5,-1.4527488946914673
3505,5,-1.4525450468063354
3506,5,-1.4524600505828857
3507,5,-1.4522051811218262
3508,5,-1.4522900581359863
3509,5,-1.4521201848983765
3510,5,-1.4520351886749268
3511,5,-1.4518651962280273
3512,5,-1.4517122507095337
3513,5,-1.4516782760620117
3514,5,-1.4514234066009521
3515,5,-1.4514403343200684
3516,5,-1.4512704610824585
3517,5,-1.4511514902114868
3518,5,-1.4509814977645874
3519,5,-1.4509304761886597
3520,5,-1.4507606029510498
3521,5,-1.4505906105041504
3522,5,-1.4505397081375122
3523,5,-1.4504036903381348
3524,5,-1.4502336978912354
3525,5,-1.4501488208770752
3526,5,-1.4500467777252197
3527,5,-1.4498258829116821
3528,5,-1.4498088359832764
3529,5,-1.4497069120407104
3530,5,-1.4495539665222168
3531,5,-1.4493499994277954
3532,5,-1.4492820501327515
3533,5,-1.4491461515426636
3534,5,-1.44899320602417
3535,5,-1.4488911628723145
3536,5,-1.448687195777893
3537,5,-1.4485852718353271
3538,5,-1.4485512971878052
3539,5,-1.4483473300933838
3540,5,-1.448228359222412
3541,5,-1.448177456855774
3542,5,-1.4479224681854248
3543,5,-1.4479055404663086
3544,5,-1.4476845264434814
3545,5,-1.4475486278533936
3546,5,-1.4474126100540161
3547,5,-1.4474296569824219
3548,5,-1.4471406936645508
3549,5,-1.4471067190170288
3550,5,-1.447021722793579
3551,5,-1.4467158317565918
3552,5,-1.4466818571090698
3553,5,-1.446545958518982
3554,5,-1.4463759660720825
3555,5,-1.4462400674819946
3556,5,-1.4461380243301392
3557,5,-1.4460361003875732
3558,5,-1.4459000825881958
3559,5,-1.4458491802215576
3560,5,-1.4456452131271362
3561,5,-1.4455432891845703
3562,5,-1.4455602169036865
3563,5,-1.4452883005142212
3564,5,-1.4452883005142212
3565,5,-1.4451013803482056
3566,5,-1.4449824094772339
3567,5,-1.4447784423828125
3568,5,-1.4447275400161743
3569,5,-1.444557547569275
3570,5,-1.444455623626709
3571,5,-1.4443026781082153
3572,5,-1.4442006349563599
3573,5,-1.444098711013794
3574,5,-1.4438947439193726
3575,5,-1.4438267946243286
3576,5,-1.443707823753357
3577,5,-1.443605899810791
3578,5,-1.4434698820114136
3579,5,-1.44331693649292
3580,5,-1.4431979656219482
3581,5,-1.4431129693984985
3582,5,-1.4429939985275269
3583,5,-1.4429430961608887
3584,5,-1.4427391290664673
3585,5,-1.4426541328430176
3586,5,-1.4425182342529297
3587,5,-1.4424161911010742
3588,5,-1.4422632455825806
3589,5,-1.4421613216400146
3590,5,-1.4420253038406372
3591,5,-1.4419233798980713
3592,5,-1.4418554306030273
3593,5,-1.4418214559555054
3594,5,-1.4416685104370117
3595,5,-1.4415324926376343
3596,5,-1.4414474964141846
3597,5,-1.4412776231765747
3598,5,-1.4411076307296753
3599,5,-1.4410226345062256
3600,5,-1.4409886598587036
3601,5,-1.4407848119735718
3602,5,-1.4406827688217163
3603,5,-1.4406317472457886
3604,5,-1.4405298233032227
3605,5,-1.440410852432251
3606,5,-1.440342903137207
3607,5,-1.4401899576187134
3608,5,-1.4401220083236694
3609,5,-1.43995201587677
3610,5,-1.439918041229248
3611,5,-1.4397820234298706
3612,5,-1.439595103263855
3613,5,-1.439527153968811
3614,5,-1.4394252300262451
3615,5,-1.4393231868743896
3616,5,-1.4392892122268677
3617,5,-1.439102292060852
3618,5,-1.4390003681182861
3619,5,-1.4389663934707642
3620,5,-1.4388303756713867
3621,5,-1.438677430152893
3622,5,-1.438677430152893
3623,5,-1.4385924339294434
3624,5,-1.4384225606918335
3625,5,-1.4383544921875
3626,5,-1.438252568244934
3627,5,-1.438252568244934
3628,5,-1.4380486011505127
3629,5,-1.4380316734313965
3630,5,-1.437861680984497
3631,5,-1.4378106594085693
3632,5,-1.4376237392425537
3633,5,-1.4375897645950317
3634,5,-1.437504768371582
3635,5,-1.4373518228530884
3636,5,-1.4374028444290161
3637,5,-1.437147855758667
3638,5,-1.4370629787445068
3639,5,-1.4369609355926514
3640,5,-1.4369609355926514
3641,5,-1.4368250370025635
3642,5,-1.4366381168365479
3643,5,-1.4366381168365479
3644,5,-1.4365191459655762
3645,5,-1.4365020990371704
3646,5,-1.4363831281661987
3647,5,-1.4362472295761108
3648,5,-1.436196208000183
3649,5,-1.4361622333526611
3650,5,-1.4360772371292114
3651,5,-1.4359753131866455
3652,5,-1.4358903169631958
3653,5,-1.435839295387268
3654,5,-1.4357203245162964
3655,5,-1.4355844259262085
3656,5,-1.4355504512786865
3657,5,-1.435414433479309
3658,5,-1.435363531112671
3659,5,-1.4352445602416992
3660,5,-1.4352105855941772
3661,5,-1.4351085424423218
3662,5,-1.4350066184997559
3663,5,-1.434938669204712
3664,5,-1.4349216222763062
3665,5,-1.4348366260528564
3666,5,-1.4347347021102905
3667,5,-1.4345647096633911
3668,5,-1.434513807296753
3669,5,-1.4344288110733032
3670,5,-1.4344627857208252
3671,5,-1.4342927932739258
3672,5,-1.434207797050476
3673,5,-1.434122920036316
3674,5,-1.434173822402954
3675,5,-1.4340379238128662
3676,5,-1.4339699745178223
3677,5,-1.4338510036468506
3678,5,-1.4338170289993286
3679,5,-1.433698058128357
3680,5,-1.4335620403289795
3681,5,-1.4335620403289795
3682,5,-1.4335110187530518
3683,5,-1.4334770441055298
3684,5,-1.433358073234558
3685,5,-1.43330717086792
3686,5,-1.4332561492919922
3687,5,-1.4332051277160645
3688,5,-1.4331202507019043
3689,5,-1.4331202507019043
3690,5,-1.432848334312439
3691,5,-1.4329332113265991
3692,5,-1.4327802658081055
3693,5,-1.4326953887939453
3694,5,-1.4326612949371338
3695,5,-1.4326443672180176
3696,5,-1.432542324066162
3697,5,-1.4324404001235962
3698,5,-1.4323384761810303
3699,5,-1.4322874546051025
3700,5,-1.4322364330291748
3701,5,-1.4322024583816528
3702,5,-1.4321174621582031
3703,5,-1.432066559791565
3704,5,-1.431998610496521
3705,5,-1.4319305419921875
3706,5,-1.4318796396255493
3707,5,-1.4317946434020996
3708,5,-1.4317266941070557
3709,5,-1.4317266941070557
3710,5,-1.4315567016601562
3711,5,-1.4316246509552002
3712,5,-1.4314887523651123
3713,5,-1.4314037561416626
3714,5,-1.4314377307891846
3715,5,-1.4313018321990967
3716,5,-1.4312677383422852
3717,5,-1.4311658143997192
3718,5,-1.4310978651046753
3719,5,-1.4310808181762695
3720,5,-1.4310128688812256
3721,5,-1.430893898010254
3722,5,-1.430893898010254
3723,5,-1.4308089017868042
3724,5,-1.4307239055633545
3725,5,-1.4306730031967163
3726,5,-1.4306899309158325
3727,5,-1.4306390285491943
3728,5,-1.4305540323257446
3729,5,-1.430469036102295
3730,5,-1.430401086807251
3731,5,-1.430401086807251
3732,5,-1.4302821159362793
3733,5,-1.4302821159362793
3734,5,-1.4302310943603516
3735,5,-1.4301460981369019
3736,5,-1.4300612211227417
3737,5,-1.430044174194336
3738,5,-1.4299591779708862
3739,5,-1.4299252033233643
3740,5,-1.4299252033233643
3741,5,-1.4298232793807983
3742,5,-1.4297893047332764
3743,5,-1.4297552108764648
3744,5,-1.429687261581421
3745,5,-1.429585337638855
3746,5,-1.4296363592147827
3747,5,-1.4295343160629272
3748,5,-1.4294832944869995
3749,5,-1.4294832944869995
3750,5,-1.4293984174728394
3751,5,-1.4292794466018677
3752,5,-1.4293134212493896
3753,5,-1.429194450378418
3754,5,-1.4291774034500122
3755,5,-1.4291094541549683
3756,5,-1.429126501083374
3757,5,-1.4290415048599243
3758,5,-1.4290584325790405
3759,5,-1.4289904832839966
3760,5,-1.4289054870605469
3761,5,-1.4288885593414307
3762,5,-1.4288545846939087
3763,5,-1.428735613822937
3764,5,-1.4287865161895752
3765,5,-1.4287185668945312
3766,5,-1.4286335706710815
3767,5,-1.4285826683044434
3768,5,-1.4285486936569214
3769,5,-1.4285316467285156
3770,5,-1.428480625152588
3771,5,-1.4284297227859497
3772,5,-1.4283616542816162
3773,5,-1.4283616542816162
3774,5,-1.4282597303390503
3775,5,-1.4282597303390503
3776,5,-1.4281747341156006
3777,5,-1.4280897378921509
3778,5,-1.4280897378921509
3779,5,-1.4281067848205566
3780,5,-1.4281067848205566
3781,5,-1.4281067848205566
3782,5,-1.4279367923736572
3783,5,-1.427919864654541
3784,5,-1.4278348684310913
3785,5,-1.427919864654541
3786,5,-1.4277498722076416
3787,5,-1.4277669191360474
3788,5,-1.4277669191360474
3789,5,-1.4277669191360474
3790,5,-1.4276989698410034
3791,5,-1.427596926689148
3792,5,-1.4275460243225098
3793,5,-1.4275799989700317
3794,5,-1.42746102809906
3795,5,-1.4274100065231323
3796,5,-1.4273589849472046
3797,5,-1.4273760318756104
3798,5,-1.4272741079330444
3799,5,-1.4272910356521606
3800,5,-1.427240014076233
3801,5,-1.4272230863571167
3802,5,-1.427172064781189
3803,5,-1.4271551370620728
3804,5,-1.4271551370620728
3805,5,-1.427070140838623
3806,5,-1.4270191192626953
3807,5,-1.4271211624145508
3808,5,-1.427002191543579
3809,5,-1.4269511699676514
3810,5,-1.4269341230392456
3811,5,-1.4269171953201294
3812,5,-1.4268321990966797
3813,5,-1.4268661737442017
3814,5,-1.426781177520752
3815,5,-1.4267302751541138
3816,5,-1.426679253578186
3817,5,-1.426611304283142
3818,5,-1.426611304283142
3819,5,-1.4265773296356201
3820,5,-1.4265432357788086
3821,5,-1.4264583587646484
3822,5,-1.4264073371887207
3823,5,-1.426390290260315
3824,5,-1.426356315612793
3825,5,-1.4264243841171265
3826,5,-1.4263733625411987
3827,5,-1.4262713193893433
3828,5,-1.426254391670227
3829,5,-1.426220417022705
3830,5,-1.4261183738708496
3831,5,-1.426186442375183
3832,5,-1.4260674715042114
3833,5,-1.4261014461517334
3834,5,-1.4260674715042114
3835,5,-1.4260334968566895
3836,5,-1.4260674715042114
3837,5,-1.4260504245758057
3838,5,-1.425931453704834
3839,5,-1.4258464574813843
3840,5,-1.425931453704834
3841,5,-1.425795555114746
3842,5,-1.42586350440979
3843,5,-1.425795555114746
3844,5,-1.4257105588912964
3845,5,-1.4257445335388184
3846,5,-1.4256765842437744
3847,5,-1.4256595373153687
3848,5,-1.4256255626678467
3849,5,-1.4255576133728027
3850,5,-1.4254896640777588
3851,5,-1.4255236387252808
3852,5,-1.425472617149353
3853,5,-1.425438642501831
3854,5,-1.4253876209259033
3855,5,-1.4253196716308594
3856,5,-1.4253196716308594
3857,5,-1.4253367185592651
3858,5,-1.4252177476882935
3859,5,-1.4252517223358154
3860,5,-1.4252517223358154
3861,5,-1.4252007007598877
3862,5,-1.4252177476882935
3863,5,-1.425115704536438
3864,5,-1.4251837730407715
3865,5,-1.425115704536438
3866,5,-1.425115704536438
3867,5,-1.425081729888916
3868,5,-1.4250648021697998
3869,5,-1.4250307083129883
3870,5,-1.4249627590179443
3871,5,-1.4249627590179443
3872,5,-1.4249627590179443
3873,5,-1.4249627590179443
3874,5,-1.4248608350753784
3875,5,-1.4248777627944946
3876,5,-1.4247928857803345
3877,5,-1.4248098134994507
3878,5,-1.4247758388519287
3879,5,-1.4247589111328125
3880,5,-1.424656867980957
3881,5,-1.4246739149093628
3882,5,-1.424656867980957
3883,5,-1.4246399402618408
3884,5,-1.424588918685913
3885,5,-1.424656867980957
3886,5,-1.4245549440383911
3887,5,-1.424588918685913
3888,5,-1.4245378971099854
3889,5,-1.4245718717575073
3890,5,-1.4244869947433472
3891,5,-1.4245209693908691
3892,5,-1.4244529008865356
3893,5,-1.4244359731674194
3894,5,-1.4244019985198975
3895,5,-1.4243680238723755
3896,5,-1.4244019985198975
3897,5,-1.4242830276489258
3898,5,-1.4243680238723755
3899,5,-1.4242490530014038
3900,5,-1.424198031425476
3901,5,-1.4241809844970703
3902,5,-1.4241809844970703
3903,5,-1.4241300821304321
3904,5,-1.4241130352020264
3905,5,-1.4240961074829102
3906,5,-1.4240790605545044
3907,5,-1.4239940643310547
3908,5,-1.4240280389785767
3909,5,-1.4239431619644165
3910,5,-1.4240111112594604
3911,5,-1.4238921403884888
3912,5,-1.4238921403884888
3913,5,-1.4239431619644165
3914,5,-1.4238581657409668
3915,5,-1.4238581657409668
3916,5,-1.4238241910934448
3917,5,-1.423807144165039
3918,5,-1.423841118812561
3919,5,-1.423807144165039
3920,5,-1.4237561225891113
3921,5,-1.4237221479415894
3922,5,-1.4236881732940674
3923,5,-1.4237221479415894
3924,5,-1.4236202239990234
3925,5,-1.4236371517181396
3926,5,-1.4236541986465454
3927,5,-1.4236371517181396
3928,5,-1.4236031770706177
3929,5,-1.4235012531280518
3930,5,-1.4235352277755737
3931,5,-1.4235522747039795
3932,5,-1.423484206199646
3933,5,-1.4235522747039795
3934,5,-1.4234672784805298
3935,5,-1.423484206199646
3936,5,-1.4235012531280518
3937,5,-1.4233993291854858
3938,5,-1.423416256904602
3939,5,-1.42338228225708
3940,5,-1.4233653545379639
3941,5,-1.4233312606811523
3942,5,-1.4233312606811523
3943,5,-1.4232803583145142
3944,5,-1.4232972860336304
3945,5,-1.4232803583145142
3946,5,-1.4231953620910645
3947,5,-1.4232463836669922
3948,5,-1.4231783151626587
3949,5,-1.4232293367385864
3950,5,-1.4231783151626587
3951,5,-1.4231443405151367
3952,5,-1.4231274127960205
3953,5,-1.4231103658676147
3954,5,-1.4231274127960205
3955,5,-1.4231103658676147
3956,5,-1.423025369644165
3957,5,-1.4231103658676147
3958,5,-1.422991394996643
3959,5,-1.4230084419250488
3960,5,-1.423025369644165
3961,5,-1.422957420349121
3962,5,-1.4229744672775269
3963,5,-1.4229063987731934
3964,5,-1.4229234457015991
3965,5,-1.4228894710540771
3966,5,-1.4229403734207153
3967,5,-1.4229063987731934
3968,5,-1.4228724241256714
3969,5,-1.4228384494781494
3970,5,-1.4228215217590332
3971,5,-1.4227874279022217
3972,5,-1.4228044748306274
3973,5,-1.4227705001831055
3974,5,-1.4227705001831055
3975,5,-1.4226855039596558
3976,5,-1.4227194786071777
3977,5,-1.4227365255355835
3978,5,-1.4227194786071777
3979,5,-1.4226855039596558
3980,5,-1.4225835800170898
3981,5,-1.422600507736206
3982,5,-1.422532558441162
3983,5,-1.422566533088684
3984,5,-1.422532558441162
3985,5,-1.422532558441162
3986,5,-1.4225155115127563
3987,5,-1.422566533088684
3988,5,-1.4224646091461182
3989,5,-1.4224815368652344
3990,5,-1.4224815368652344
3991,5,-1.4224646091461182
3992,5,-1.4224475622177124
3993,5,-1.4223625659942627
3994,5,-1.4224135875701904
3995,5,-1.4223625659942627
3996,5,-1.4223796129226685
3997,5,-1.4223116636276245
3998,5,-1.4223116636276245
3999,5,-1.4223116636276245
4000,5,-1.4222606420516968
4001,5,-1.4222946166992188
4002,5,-1.4223116636276245
4003,5,-1.4222606420516968
4004,5,-1.4222946166992188
4005,5,-1.4222266674041748
4006,5,-1.4221926927566528
4007,5,-1.422141671180725
4008,5,-1.4221587181091309
4009,5,-1.422175645828247
4010,5,-1.4221247434616089
4011,5,-1.4221247434616089
4012,5,-1.4221076965332031
4013,5,-1.4220906496047974
4014,5,-1.4220397472381592
4015,5,-1.4220906496047974
4016,5,-1.4220397472381592
4017,5,-1.4219717979431152
4018,5,-1.4219717979431152
4019,5,-1.4219377040863037
4020,5,-1.4219037294387817
4021,5,-1.4219547510147095
4022,5,-1.4219717979431152
4023,5,-1.4219207763671875
4024,5,-1.4218697547912598
4025,5,-1.4218697547912598
4026,5,-1.4219207763671875
4027,5,-1.4218868017196655
4028,5,-1.4218528270721436
4029,5,-1.421818733215332
4030,5,-1.421818733215332
4031,5,-1.4218357801437378
4032,5,-1.4218357801437378
4033,5,-1.4217678308486938
4034,5,-1.4217678308486938
4035,5,-1.421818733215332
4036,5,-1.4217168092727661
4037,5,-1.42178475856781
4038,5,-1.4217678308486938
4039,5,-1.4217678308486938
4040,5,-1.4217338562011719
4041,5,-1.4217168092727661
4042,5,-1.42169988155365
4043,5,-1.4216828346252441
4044,5,-1.4216828346252441
4045,5,-1.42169988155365
4046,5,-1.4216657876968384
4047,5,-1.4216318130493164
4048,5,-1.4216488599777222
4049,5,-1.4216657876968384
4050,5,-1.4215978384017944
4051,5,-1.4215638637542725
4052,5,-1.4215128421783447
4053,5,-1.4215638637542725
4054,5,-1.4214788675308228
4055,5,-1.4214619398117065
4056,5,-1.4214619398117065
4057,5,-1.4214448928833008
4058,5,-1.4214619398117065
4059,5,-1.4214279651641846
4060,5,-1.4214448928833008
4061,5,-1.4214619398117065
4062,5,-1.4214109182357788
4063,5,-1.4214619398117065
4064,5,-1.4214109182357788
4065,5,-1.421393871307373
4066,5,-1.4213769435882568
4067,5,-1.421393871307373
4068,5,-1.421393871307373
4069,5,-1.4213429689407349
4070,5,-1.4213769435882568
4071,5,-1.4212919473648071
4072,5,-1.4212579727172852
4073,5,-1.4212919473648071
4074,5,-1.421275019645691
4075,5,-1.421308994293213
4076,5,-1.421275019645691
4077,5,-1.4212239980697632
4078,5,-1.4212579727172852
4079,5,-1.4212409257888794
4080,5,-1.4212409257888794
4081,5,-1.4211560487747192
4082,5,-1.4211560487747192
4083,5,-1.4211390018463135
4084,5,-1.4211560487747192
4085,5,-1.4211050271987915
4086,5,-1.4211390018463135
4087,5,-1.4210879802703857
4088,5,-1.4211050271987915
4089,5,-1.4210879802703857
4090,5,-1.4210540056228638
4091,5,-1.4210370779037476
4092,5,-1.4210540056228638
4093,5,-1.420935034751892
4094,5,-1.4210031032562256
4095,5,-1.4209520816802979
4096,5,-1.4209860563278198
4097,5,-1.420884132385254
4098,5,-1.4209520816802979
4099,5,-1.4208670854568481
4100,5,-1.4209520816802979
4101,5,-1.4209010601043701
4102,5,-1.420935034751892
4103,5,-1.4208670854568481
4104,5,-1.4208670854568481
4105,5,-1.4208500385284424
4106,5,-1.4209181070327759
4107,5,-1.4208670854568481
4108,5,-1.4208160638809204
4109,5,-1.4208160638809204
4110,5,-1.4208331108093262
4111,5,-1.4208500385284424
4112,5,-1.4207651615142822
4113,5,-1.4207311868667603
4114,5,-1.4207481145858765
4115,5,-1.4207311868667603
4116,5,-1.4207651615142822
4117,5,-1.4207311868667603
4118,5,-1.4207311868667603
4119,5,-1.4206970930099487
4120,5,-1.4207311868667603
4121,5,-1.4207141399383545
4122,5,-1.4207141399383545
4123,5,-1.4206461906433105
4124,5,-1.4206970930099487
4125,5,-1.4206801652908325
4126,5,-1.4206801652908325
4127,5,-1.4205951690673828
4128,5,-1.4206122159957886
4129,5,-1.4205951690673828
4130,5,-1.4205782413482666
4131,5,-1.4206631183624268
4132,5,-1.420544147491455
4133,5,-1.4206631183624268
4134,5,-1.4205272197723389
4135,5,-1.4206291437149048
4136,5,-1.4205611944198608
4137,5,-1.4205951690673828
4138,5,-1.4205951690673828
4139,5,-1.420493245124817
4140,5,-1.4204761981964111
4141,5,-1.420510172843933
4142,5,-1.420493245124817
4143,5,-1.420493245124817
4144,5,-1.4204761981964111
4145,5,-1.4204422235488892
4146,5,-1.4203742742538452
4147,5,-1.420493245124817
4148,5,-1.4204251766204834
4149,5,-1.4204251766204834
4150,5,-1.4204251766204834
4151,5,-1.4203742742538452
4152,5,-1.4203912019729614
4153,5,-1.4203742742538452
4154,5,-1.4204082489013672
4155,5,-1.4203402996063232
4156,5,-1.4203912019729614
4157,5,-1.4203742742538452
4158,5,-1.4203912019729614
4159,5,-1.4203402996063232
4160,5,-1.4203742742538452
4161,5,-1.4203572273254395
4162,5,-1.4203572273254395
4163,5,-1.4203402996063232
4164,5,-1.4203402996063232
4165,5,-1.4203402996063232
4166,5,-1.4202382564544678
4167,5,-1.4203912019729614
4168,5,-1.4203063249588013
4169,5,-1.4203232526779175
4170,5,-1.4203232526779175
4171,5,-1.4202382564544678
4172,5,-1.4203063249588013
4173,5,-1.4202553033828735
4174,5,-1.4202553033828735
4175,5,-1.4203063249588013
4176,5,-1.4202892780303955
4177,5,-1.4203063249588013
4178,5,-1.4202722311019897
4179,5,-1.4203232526779175
4180,5,-1.4202892780303955
4181,5,-1.4202382564544678
4182,5,-1.4202042818069458
4183,5,-1.4202382564544678
4184,5,-1.4202213287353516
4185,5,-1.4201873540878296
4186,5,-1.4201703071594238
4187,5,-1.4201873540878296
4188,5,-1.420153260231018
4189,5,-1.420119285583496
4190,5,-1.420119285583496
4191,5,-1.420153260231018
4192,5,-1.420068383216858
4193,5,-1.420068383216858
4194,5,-1.4200513362884521
4195,5,-1.4200513362884521
4196,5,-1.4201023578643799
4197,5,-1.4199833869934082
4198,5,-1.4199663400650024
4199,5,-1.4199494123458862
4200,5,-1.4199494123458862
4201,5,-1.4199663400650024
4202,5,-1.4199154376983643
4203,5,-1.4200173616409302
4204,5,-1.4199154376983643
4205,5,-1.4199663400650024
4206,5,-1.4198983907699585
4207,5,-1.4199663400650024
4208,5,-1.4199494123458862
4209,5,-1.4199323654174805
4210,5,-1.4198983907699585
4211,5,-1.4199833869934082
4212,5,-1.4199494123458862
4213,5,-1.4199323654174805
4214,5,-1.4199154376983643
4215,5,-1.4198473691940308
4216,5,-1.4199154376983643
4217,5,-1.4199154376983643
4218,5,-1.4198644161224365
4219,5,-1.4199154376983643
4220,5,-1.4198304414749146
4221,5,-1.4197794198989868
