time,ice_torque_pred,ice_torque_true,car_speed_pred,car_speed_true,soc_pred,soc_true
1004.0,11.669244310163002,12.052,-0.7075091677567222,0.001185,0.6058129392563446,0.59355
1004.5,11.152897543700544,11.51,-0.7049395476517164,0.0012037,0.605839790450143,0.59356
1005.0,10.651098150179925,10.946,-0.7023773470465325,0.0011923,0.6058666490922615,0.59357
1005.5,10.168026799862465,10.391,-0.6996717027781242,0.0012218,0.6058932470431782,0.59358
1006.0,9.77122001152254,9.8266,-0.6968844440116742,0.0012084,0.6059197109243336,0.59358
1006.5,9.333796142188465,9.3344,-0.6937880394193091,0.0012119,0.6059458098378065,0.59359
1007.0,9.04719929955861,8.9439,-0.6905753959964,0.0012338,0.6059716927499978,0.5936
1007.5,8.952590391652988,8.7367,-0.6876496398999401,0.0012178,0.6059974043508278,0.59361
1008.0,8.846680078366148,8.5945,-0.6847807666354485,0.0012248,0.6060231829865383,0.59361
1008.5,7.399879259841039,42.077,-0.652238840416328,0.00085002,0.6060359643037527,0.59363
1009.0,29.380517915499745,0.0,-0.5110605978040554,0.00070886,0.6060037801127949,0.59367
1009.5,-7.423247973298673,0.0,-0.3476931043909051,-0.00083942,0.6059777705791627,0.59367
1010.0,-0.6980450471517277,0.0,-0.3060474518902384,-0.0012245,0.6060055081230477,0.59367
1010.5,-3.0018832692479718,0.0,-0.3262927937377625,-0.00088538,0.6060551735211747,0.59367
1011.0,0.07116429174251487,0.0,-0.34789837721931266,-0.00060365,0.6061039153276149,0.59367
1011.5,-1.5802854344527046,0.0,-0.34064952589325687,-0.00041089,0.6061355557912087,0.59367
1012.0,-1.6573729153687995,0.0,-0.3212302216925778,-0.00027967,0.6061551672179136,0.59367
1012.5,-2.9239800477930826,0.0,-0.30316373962610293,-0.00019036,0.6061697286836212,0.59367
1013.0,-2.929826188321111,0.0,-0.296948671941907,-0.00012957,0.6061873812021517,0.59367
1013.5,-3.301243052391052,0.0,-0.2991868877215319,-8.82e-05,0.6062093016080736,0.59367
1014.0,-3.1357666851776447,0.0,-0.30479850275354164,-6e-05,0.6062335086482525,0.59367
1014.5,-3.168362317540314,0.0,-0.30798641451037756,-4.09e-05,0.6062566207853833,0.59367
1015.0,-3.0013734314112255,0.0,-0.30765995651821126,-2.78e-05,0.6062769993890539,0.59367
1015.5,-2.9151258640282487,0.0,-0.3051447460785665,-1.89e-05,0.6062949572887066,0.59367
1016.0,-2.742103896830991,0.0,-0.30293868146483677,-1.29e-05,0.6063122597361945,0.59367
1016.5,-2.595797432279258,0.0,-0.3021843656496041,-8.77e-06,0.6063299867379255,0.59367
1017.0,-2.4135983840205606,0.0,-0.3026938379707121,-5.97e-06,0.6063481755354999,0.59367
1017.5,-2.243193584385269,0.0,-0.30338137828754713,-4.06e-06,0.606366736749077,0.59367
1018.0,-2.061504373963318,0.0,-0.30351987561755706,-2.77e-06,0.6063848436151309,0.59367
1018.5,-1.8868509256884707,0.0,-0.3030005106300198,-1.88e-06,0.6064024365471009,0.59367
1019.0,-1.7096992720135649,0.0,-0.30222393631532124,-1.28e-06,0.6064196645113882,0.59367
1019.5,-1.536065499412211,0.0,-0.30160564466349116,-8.72e-07,0.6064367881991948,0.59367
1020.0,-1.3613780619482474,0.0,-0.3013237036702566,-5.93e-07,0.6064540459567622,0.59367
1020.5,-1.1872514461047052,0.0,-0.3012692940048956,-4.04e-07,0.606471460129051,0.59367
1021.0,-1.0115273383726902,0.0,-0.3012717671715029,-2.75e-07,0.6064889115429399,0.59367
1021.5,-0.8349025171290891,0.0,-0.3011728405072101,-1.87e-07,0.6065062959219484,0.59367
1022.0,-0.6566292202133408,0.0,-0.3010343431772001,-1.27e-07,0.606523561127836,0.59367
1022.5,-0.47742122059689013,0.0,-0.300871114181117,-8.67e-08,0.6065408635753238,0.59367
1023.0,-0.2973464966579702,0.0,-0.30080186551611204,-5.9e-08,0.6065581511261716,0.59367
1023.5,-0.11696587001700227,0.0,-0.30082659718218524,-4.02e-08,0.6065754610219795,0.59367
1024.0,0.06331278905661633,0.0,-0.30090079218040483,-2.73e-08,0.6065929049875484,0.59367
1024.5,0.24274171840232384,0.0,-0.3009873530116611,-1.86e-08,0.606610311711517,0.59367
1025.0,0.4207431018051407,0.0,-0.30108133334273923,-1.27e-08,0.6066277184354857,0.59367
1025.5,0.5967391230500874,0.0,-0.3011678941739955,-8.62e-09,0.6066451624010546,0.59367
1026.0,0.770355901056883,0.0,-0.38024986960966967,0.0028293,0.6066914462618765,0.59367
1026.5,0.9407437060976164,0.0,-0.6965480933530785,0.35007,0.6070137350706583,0.59367
1027.0,1.1075796408756815,0.0,0.20419649719922914,1.0562,0.6069604348923443,0.59367
1027.5,1.2705747972835884,0.0,1.4986123288049618,2.1266,0.6067553826412291,0.59365
1028.0,1.4290663861335664,0.0,3.236402630771435,3.6316,0.6066010906912889,0.59361
1028.5,1.583020418236499,0.0,5.477086630670421,5.7329,0.606407054505535,0.59352
1029.0,1.731859077377407,0.0,7.581585711337313,8.0399,0.6062516229626264,0.59336
1029.5,1.8755143851780574,0.0,9.557086894932985,10.333,0.6061112668195092,0.59311
