time_s,ice_speed_rpm,ice_torque_nm,ice_power_kw,fuel_mg,p_amb_bar,t_amb_k,no_eo_gps,no2_eo_gps,co_eo_gps,nh3_eo_gps,co2_eo_gps,propylene_eo_gps,diesel_vap_eo_gps,diesel_vap_ads_eo_gps,o2_eo_gps,n2_eo_gps,no_tp_gps,no2_tp_gps,co_tp_gps,nh3_tp_gps,co2_tp_gps,propylene_tp_gps,diesel_vap_tp_gps,diesel_vap_ads_tp_gps,t_wall_scr1_k,t_gas_eo_k,t_wall_doc_k,t_avg_doc_k,t_wall_dpf_k,t_sub_dpf_k,t_wall_scr2_k,t_avg_scr2_k,t_wall_scr3_k,t_avg_scr3_k,t_gas_tp_k,ice_bsfc_gpkwh,ice_imep_720_bar,ice_bmep_bar,cyl_pmax_bar,cyl_tmax_k,cyl_10_90_kw,mfb50_kw,cyl_lambda_1,combeff_1,turb_speed_rpm,turb_power_rpm,turb_torque_nm,turb_brake_power_kw,fuel_mf_c1_gps,fuel_mf_c2_gps,fuel_mf_c3_gps,fuel_mf_c4_gps,thc_tp_gps,thc_eo_gps,nox_eo_gps,nox_tp_gps,fuel_tot_gps,em1_speed_rpm,em1_torque_nm,em1_torque_ist_nm,em1_power_kw,em1_power_ist_kw,em1_elpower_kw,em1_elpower_ist_kw,em2_speed_rpm,em2_torque_nm,em2_torque_ist_nm,em2_power_kw,em2_power_ist_kw,em2_elpower_kw,em2_elpower_ist_kw,soc_1,brake_perc,car_speed_kmph,car_acc_mps2,grade_perc,sun_speed_rpm,carrier_speed_rpm,ring_speed_rpm
1304.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.78,386.78,317.32,317.32,298.84,299.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039459,8.7e-06,8.7e-06,-3.64e-12,-3.64e-12,-1.27e-12,-1.27e-12,0.0028298,0.0,0.0,0.0,0.0,0.0,0.0,0.60548,100.0,0.00014733,-3.15e-05,0,-0.0039459,1.04e-05,0.0028298
1304.5,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.77,386.77,317.32,317.32,298.84,299.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026858,5.92e-06,5.92e-06,-1.69e-12,-1.69e-12,-5.89e-13,-5.89e-13,0.0019261,0.0,0.0,0.0,0.0,0.0,0.0,0.60548,100.0,0.00010028,-2.14e-05,0,-0.0026858,7.06e-06,0.0019261
1305.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.76,386.76,317.32,317.32,298.84,299.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001828,4.03e-06,4.03e-06,-7.81e-13,-7.81e-13,-2.73e-13,-2.73e-13,0.001311,0.0,0.0,0.0,0.0,0.0,0.0,0.60548,100.0,6.83e-05,-1.46e-05,0,-0.001828,4.8e-06,0.001311
1305.5,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.75,386.75,317.31,317.31,298.84,299.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012443,2.74e-06,2.74e-06,-3.62e-13,-3.62e-13,-1.27e-13,-1.27e-13,0.00089231,0.0,0.0,0.0,0.0,0.0,0.0,0.60548,100.0,4.65e-05,-9.93e-06,0,-0.0012443,3.27e-06,0.00089231
1306.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.74,386.74,317.31,317.31,298.84,299.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008469,1.87e-06,1.87e-06,-1.68e-13,-1.68e-13,-5.86e-14,-5.86e-14,0.00060735,0.0,0.0,0.0,0.0,0.0,0.0,0.60548,100.0,3.16e-05,-6.76e-06,0,-0.0008469,2.23e-06,0.00060735
1306.5,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.73,386.73,317.3,317.3,298.84,299.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00057644,1.27e-06,1.27e-06,-7.76e-14,-7.76e-14,-2.72e-14,-2.72e-14,0.00041339,0.0,0.0,0.0,0.0,0.0,0.0,0.60548,100.0,2.15e-05,-4.6e-06,0,-0.00057644,1.52e-06,0.00041339
1307.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.72,386.72,317.3,317.3,298.84,299.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00039235,8.65e-07,8.65e-07,-3.6e-14,-3.6e-14,-1.26e-14,-1.26e-14,0.00028137,0.0,0.0,0.0,0.0,0.0,0.0,0.60548,100.0,1.47e-05,-3.13e-06,0,-0.00039235,1.03e-06,0.00028137
1307.5,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.71,386.71,317.29,317.29,298.84,299.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00026705,5.89e-07,5.89e-07,-1.67e-14,-1.67e-14,-5.83e-15,-5.83e-15,0.00019151,0.0,0.0,0.0,0.0,0.0,0.0,0.60548,100.0,9.97e-06,-2.13e-06,0,-0.00026705,7.02e-07,0.00019151
1308.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.71,386.71,317.29,317.29,298.83,299.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00018177,4.01e-07,4.01e-07,-7.72e-15,-7.72e-15,-2.7e-15,-2.7e-15,0.00013035,0.0,0.0,0.0,0.0,0.0,0.0,0.60548,100.0,6.79e-06,-1.45e-06,0,-0.00018177,4.78e-07,0.00013035
1308.5,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.7,386.7,317.29,317.29,298.83,299.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00012372,2.73e-07,2.73e-07,-3.58e-15,-3.58e-15,-1.25e-15,-1.25e-15,8.87e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.60548,100.0,4.62e-06,-9.87e-07,0,-0.00012372,3.25e-07,8.87e-05
1309.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.69,386.69,317.28,317.28,298.83,299.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.42e-05,1.86e-07,1.86e-07,-1.66e-15,-1.66e-15,-5.79e-16,-5.79e-16,6.04e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.60548,100.0,3.14e-06,-6.72e-07,0,-8.42e-05,2.21e-07,6.04e-05
1309.5,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.68,386.68,317.28,317.28,298.83,299.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.73e-05,1.26e-07,1.26e-07,-7.67e-16,-7.67e-16,-2.68e-16,-2.68e-16,4.11e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.60548,100.0,2.14e-06,-4.57e-07,0,-5.73e-05,1.51e-07,4.11e-05
1310.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.67,386.67,317.27,317.27,298.83,299.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9e-05,8.6e-08,8.6e-08,-3.56e-16,-3.56e-16,-1.24e-16,-1.24e-16,2.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.60548,100.0,1.46e-06,-3.11e-07,0,-3.9e-05,1.03e-07,2.8e-05
1310.5,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.66,386.66,317.27,317.27,298.83,299.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.66e-05,5.85e-08,5.85e-08,-1.65e-16,-1.65e-16,-5.76e-17,-5.76e-17,1.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.60548,100.0,9.91e-07,-2.12e-07,0,-2.66e-05,6.98e-08,1.9e-05
1311.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.65,386.65,317.26,317.26,298.83,299.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.81e-05,3.98e-08,3.98e-08,-7.63e-17,-7.63e-17,-2.67e-17,-2.67e-17,1.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.60548,100.0,6.75e-07,-1.44e-07,0,-1.81e-05,4.75e-08,1.3e-05
1311.5,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.64,386.64,317.26,317.26,298.83,299.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.23e-05,2.71e-08,2.71e-08,-3.54e-17,-3.54e-17,-1.24e-17,-1.24e-17,8.82e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.60548,100.0,4.59e-07,-9.82e-08,0,-1.23e-05,3.23e-08,8.82e-06
1312.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.63,386.63,317.26,317.26,298.83,299.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.37e-06,1.85e-08,1.85e-08,-1.64e-17,-1.64e-17,-5.73e-18,-5.73e-18,6e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.60548,100.0,3.13e-07,-6.68e-08,0,-8.37e-06,2.2e-08,6e-06
1312.5,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.62,386.62,317.25,317.25,298.82,299.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.7e-06,1.26e-08,1.26e-08,-7.59e-18,-7.59e-18,-2.65e-18,-2.65e-18,4.09e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.60548,100.0,2.13e-07,-4.55e-08,0,-5.7e-06,1.5e-08,4.09e-06
1313.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.61,386.61,317.25,317.25,298.82,299.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.88e-06,8.55e-09,8.55e-09,-3.52e-18,-3.52e-18,-1.23e-18,-1.23e-18,2.78e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.60548,100.0,1.45e-07,-3.1e-08,0,-3.88e-06,1.02e-08,2.78e-06
1313.5,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.6,386.6,317.24,317.24,298.82,299.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.64e-06,5.82e-09,5.82e-09,-1.63e-18,-1.63e-18,-5.7e-19,-5.7e-19,1.89e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.60548,100.0,9.86e-08,-2.11e-08,0,-2.64e-06,6.94e-09,1.89e-06
1314.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.59,386.59,317.24,317.24,298.82,299.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8e-06,3.96e-09,3.96e-09,-7.54e-19,-7.54e-19,-2.64e-19,-2.64e-19,1.29e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.60548,100.0,6.71e-08,-1.43e-08,0,-1.8e-06,4.72e-09,1.29e-06
1314.5,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.58,386.58,317.23,317.23,298.82,299.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.22e-06,2.7e-09,2.7e-09,-3.5e-19,-3.5e-19,-1.22e-19,-1.22e-19,8.77e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.60548,100.0,4.57e-08,-9.76e-09,0,-1.22e-06,3.21e-09,8.77e-07
1315.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.57,386.57,317.23,317.23,298.82,299.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.33e-07,1.83e-09,1.83e-09,-1.62e-19,-1.62e-19,-5.66e-20,-5.66e-20,5.97e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.60548,100.0,3.11e-08,-6.64e-09,0,-8.33e-07,2.19e-09,5.97e-07
1315.5,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.56,386.56,317.23,317.23,298.82,299.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.67e-07,1.25e-09,1.25e-09,-7.5e-20,-7.5e-20,-2.62e-20,-2.62e-20,4.06e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.60548,100.0,2.12e-08,-4.52e-09,0,-5.67e-07,1.49e-09,4.06e-07
1316.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.55,386.55,317.22,317.22,298.82,299.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.86e-07,8.5e-10,8.5e-10,-3.48e-20,-3.48e-20,-1.22e-20,-1.22e-20,2.77e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.60548,100.0,1.44e-08,-3.08e-09,0,-3.86e-07,1.01e-09,2.77e-07
1316.5,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.54,386.54,317.22,317.22,298.82,299.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.63e-07,5.79e-10,5.79e-10,-1.61e-20,-1.61e-20,-5.6300000000000005e-21,-5.6300000000000005e-21,1.88e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.60548,100.0,9.8e-09,-2.1e-09,0,-2.63e-07,6.9e-10,1.88e-07
1317.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.53,386.53,317.21,317.21,298.82,299.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.79e-07,3.94e-10,3.94e-10,-7.460000000000001e-21,-7.460000000000001e-21,-2.61e-21,-2.61e-21,1.28e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.60548,100.0,6.67e-09,-1.43e-09,0,-1.79e-07,4.7e-10,1.28e-07
1317.5,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.52,386.52,317.21,317.21,298.81,299.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.22e-07,2.68e-10,2.68e-10,-3.46e-21,-3.46e-21,-1.21e-21,-1.21e-21,8.72e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.60548,100.0,4.54e-09,-9.71e-10,0,-1.22e-07,3.2e-10,8.72e-08
1318.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.51,386.51,317.21,317.21,298.81,299.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.28e-08,1.82e-10,1.82e-10,-1.6e-21,-1.6e-21,-5.6e-22,-5.6e-22,5.94e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.60548,100.0,3.09e-09,-6.61e-10,0,-8.28e-08,2.18e-10,5.94e-08
1318.5,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.5,386.5,317.2,317.2,298.81,299.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.63e-08,1.24e-10,1.24e-10,-7.42e-22,-7.42e-22,-2.59e-22,-2.59e-22,4.04e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.60548,100.0,2.1e-09,-4.5e-10,0,-5.63e-08,1.48e-10,4.04e-08
1319.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.49,386.49,317.2,317.2,298.81,299.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.84e-08,8.45e-11,8.45e-11,-3.44e-22,-3.44e-22,-1.2e-22,-1.2e-22,2.75e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.60548,100.0,1.43e-09,-3.06e-10,0,-3.84e-08,1.01e-10,2.75e-08
1319.5,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.48,386.48,317.19,317.19,298.81,299.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.61e-08,5.75e-11,5.75e-11,-1.59e-22,-1.59e-22,-5.57e-23,-5.57e-23,1.87e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.60548,100.0,9.75e-10,-2.08e-10,0,-2.61e-08,6.86e-11,1.87e-08
1320.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.48,386.48,317.19,317.19,298.81,299.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.78e-08,3.92e-11,3.92e-11,-7.37e-23,-7.37e-23,-2.58e-23,-2.58e-23,1.27e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.60548,100.0,6.63e-10,-1.42e-10,0,-1.78e-08,4.67e-11,1.27e-08
1320.5,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.47,386.47,317.18,317.18,298.81,299.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.21e-08,2.67e-11,2.67e-11,-3.4199999999999996e-23,-3.4199999999999996e-23,-1.1999999999999998e-23,-1.1999999999999998e-23,8.67e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.60548,100.0,4.52e-10,-9.65e-11,0,-1.21e-08,3.18e-11,8.67e-09
1321.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.46,386.46,317.18,317.18,298.81,299.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.23e-09,1.81e-11,1.81e-11,-1.5799999999999998e-23,-1.5799999999999998e-23,-5.54e-24,-5.54e-24,5.9e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.60548,100.0,3.07e-10,-6.57e-11,0,-8.23e-09,2.16e-11,5.9e-09
1321.5,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.45,386.45,317.18,317.18,298.81,299.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.6e-09,1.23e-11,1.23e-11,-7.33e-24,-7.33e-24,-2.5699999999999997e-24,-2.5699999999999997e-24,4.02e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.60548,100.0,2.09e-10,-4.47e-11,0,-5.6e-09,1.47e-11,4.02e-09
