speed_actual,speed_target,soc,ice_torque,nox,fuel,engine_on,ice_speed_rpm,em2_torque_nm,brake_perc,em1_torque_ist_nm,em2_torque_ist_nm,sun_speed_rpm,ring_speed_rpm
-5.0,0.0,0.6961532,-3.9439697,0.00048565865,3.0917249,True,1022.4833,-420.99994,99.99792,4.226977348327637,-37.715267181396484,435.5170593261719,-33.47296905517578
-5.0,0.0,0.69518155,48.50386,0.011831626,69.48393,True,3629.748,420.16467,0.02285242,2.9537336826324463,19.677404403686523,2358.69091796875,59.49402618408203
-5.0,0.0,0.6963748,98.08038,0.025904179,69.98994,True,3987.2764,420.96118,0.01193583,-10.874893188476562,129.35311889648438,3740.114990234375,-24.561620712280273
-5.0,0.0,0.695072,204.86029,0.043774776,68.28666,True,3712.1755,416.59296,0.03826022,-51.101810455322266,261.6746826171875,5697.1943359375,-92.02709197998047
-5.0,0.0,0.6945511,273.40515,0.058262017,64.78813,True,3038.0725,413.63245,0.064614415,-106.02188110351562,297.73162841796875,6734.326171875,-43.12384033203125
-5.0,0.0,0.69493663,273.78998,0.07408697,63.300205,True,2682.6946,412.7351,0.06277561,-124.34444427490234,366.18377685546875,6521.173828125,13.928213119506836
-3.6994362,0.0,0.69546795,213.86566,0.07302547,23.829231,True,2392.8652,355.59406,0.053346157,-98.50527954101562,371.1729736328125,5367.89794921875,35.34020233154297
-1.0705872,0.0,0.6959588,125.68753,0.05483384,22.4383,True,2089.008,244.98755,0.15729964,-53.8372802734375,253.71331787109375,4575.55322265625,31.60139274597168
0.92277527,0.0,0.6965311,151.8453,0.034772724,36.191143,True,1923.904,44.184143,0.93993545,-67.0654296875,10.06479263305664,4510.70263671875,31.668598175048828
1.598804,0.0,0.6970732,190.56248,0.03713931,36.106018,True,1882.658,-196.4057,2.7313232,-80.690185546875,-189.98252868652344,4356.396484375,47.55638122558594
0.9680214,0.0,0.69752705,165.13106,0.041280746,31.564053,True,1852.7611,-277.2838,3.137383,-68.36653137207031,-276.03692626953125,4279.03173828125,36.13967514038086
0.11542511,0.0,0.6979014,169.46883,0.04308851,34.7744,True,1868.8956,-144.4325,1.747945,-69.21435546875,-148.65182495117188,4486.2216796875,28.167871475219727
-0.41550827,0.0,0.6982541,182.50227,0.045993008,34.44176,True,1879.1768,-73.443115,1.3068199,-76.2533187866211,-75.41706085205078,4553.955078125,33.745174407958984
-0.6042404,0.0,0.69855994,170.91621,0.04820469,32.31797,True,1899.2852,-36.880585,0.9895295,-70.44902038574219,-34.82811737060547,4544.99560546875,26.528196334838867
-0.7628708,0.0,0.69880694,159.14348,0.047959954,29.694082,True,1927.4912,-41.59659,0.79298913,-65.38802337646484,-41.74673080444336,4597.2509765625,24.455547332763672
-0.9098015,0.0,0.6989994,151.56114,0.04524374,28.892225,True,1937.081,-13.969452,0.7104337,-63.315582275390625,-14.475807189941406,4623.052734375,23.128543853759766
-0.9495201,0.0,0.6991606,154.76723,0.042058438,30.130863,True,1930.9281,32.526825,0.73590875,-64.70159912109375,31.256120681762695,4626.361328125,27.46234893798828
-0.9305229,0.0,0.69934165,160.597,0.040716648,31.113337,True,1931.0087,38.40735,0.79478323,-66.73883819580078,38.667232513427734,4623.2744140625,32.942569732666016
-0.89032364,0.0,0.69956243,160.98743,0.04097125,30.618584,True,1937.6036,23.790253,0.79414845,-66.95638275146484,24.279600143432617,4607.55810546875,36.58735656738281
-0.862648,0.0,0.6998039,154.67941,0.041229025,29.225388,True,1949.9786,-0.53704834,0.73755383,-64.26289367675781,-0.6649760603904724,4609.00927734375,39.36433029174805
-0.8104782,0.0,0.70003355,150.14737,0.040277317,28.512642,True,1950.2267,-6.090637,0.7023245,-62.87770080566406,-6.502540111541748,4611.82421875,41.30889129638672
-0.7111702,0.0,0.7002473,151.2692,0.038478673,29.024632,True,1935.5209,-5.2643127,0.74163973,-63.517948150634766,-5.888311386108398,4588.994140625,43.69587326049805
-0.58452606,0.0,0.7004577,156.20421,0.037313983,30.031548,True,1914.5763,-10.896149,0.83658695,-65.61261749267578,-11.059648513793945,4544.365234375,45.69905471801758
-0.48399353,0.0038231,0.7006717,159.22934,0.03749928,30.287045,True,1899.0969,-25.975922,0.8984357,-66.68338775634766,-25.90810775756836,4497.36083984375,46.72929000854492
-0.21758652,0.28411,0.700855,160.51122,0.038320318,30.864666,True,1891.403,20.444763,0.85229874,-67.23406219482422,19.082332611083984,4474.291015625,48.212066650390625
0.37026215,0.88804,0.7010072,166.1354,0.03947352,32.026855,True,1885.3413,85.28949,0.7463932,-69.31766510009766,82.86186981201172,4476.60302734375,54.94629669189453
1.2757263,1.85,0.7011548,169.2191,0.04121782,32.080315,True,1886.635,132.87585,0.6976247,-70.44010162353516,132.4908905029297,4465.998046875,66.94841766357422
2.4997444,3.2641,0.7013044,161.51932,0.042655215,28.924976,True,1867.482,187.48016,0.6205082,-68.19461059570312,186.45849609375,4374.0771484375,85.13568115234375
4.1403275,5.0431,0.70142823,150.73563,0.041673213,30.604683,True,1918.0519,274.0078,0.43901205,-61.293426513671875,270.0054626464844,4446.1728515625,111.96001434326172
6.0085526,7.0873,0.70158184,168.39468,0.0404917,31.749363,True,1930.053,298.1643,0.4174173,-70.08489990234375,297.3521423339844,4493.697265625,154.93118286132812
7.998993,9.1319,0.70175385,166.13983,0.04124303,31.996437,True,1934.5969,313.42578,0.39803386,-69.95098114013672,310.43084716796875,4379.3984375,201.51785278320312
10.03566,10.929,0.7019152,168.16324,0.042018846,31.231977,True,1920.1833,310.8108,0.41825175,-70.80416107177734,306.38665771484375,4280.4970703125,251.57318115234375
12.073818,12.667,0.70204747,163.87991,0.041937962,30.753994,True,1898.0156,304.18365,0.4680425,-69.44947052001953,298.9317321777344,4148.15380859375,299.1327819824219
14.1347885,14.503,0.702137,164.94485,0.04078506,31.01282,True,1884.3738,305.08716,0.5114049,-69.21161651611328,298.154296875,4062.4755859375,342.78411865234375
16.216959,16.459,0.7021973,167.39648,0.039684385,31.819971,True,1880.355,307.95465,0.56620836,-70.27098846435547,300.37261962890625,3994.020751953125,383.8982849121094
18.255669,18.392,0.7022487,167.51509,0.039616287,31.269014,True,1889.1091,297.48492,0.62754154,-69.90385437011719,291.610107421875,3946.783203125,424.8762512207031
20.218504,20.25,0.7022826,161.59467,0.03983967,30.390205,True,1905.6458,286.18036,0.62298477,-67.29553985595703,280.98028564453125,3914.37255859375,464.3493957519531
22.102009,22.03,0.70229155,158.61569,0.03935948,29.849228,True,1926.0763,274.88818,0.60148835,-65.75973510742188,270.5963439941406,3913.983642578125,501.9071044921875
23.89228,23.73,0.702281,158.406,0.038205057,30.184282,True,1944.4923,261.1698,0.6019741,-65.87066650390625,258.0659484863281,3910.006591796875,537.5968627929688
25.592384,25.36,0.7022549,161.70366,0.03723301,30.924294,True,1961.4587,248.87335,0.6138265,-67.20626068115234,246.3297576904297,3903.34423828125,571.1655883789062
27.04472,26.727,0.7022663,161.45723,0.03724934,30.408697,True,1980.3895,198.80939,0.67837834,-67.00627899169922,199.3225860595703,3895.21044921875,604.7734985351562
27.748497,27.471,0.70241416,151.14543,0.037673265,27.615389,True,2002.228,34.29663,0.9075403,-62.34235382080078,37.067138671875,3915.238037109375,634.4706420898438
28.139675,27.88,0.7024733,146.44728,0.035605326,27.53943,True,1986.4318,22.704285,0.9625375,-62.072513580322266,22.905290603637695,3830.514892578125,635.1480102539062
28.278263,28.114,0.7024992,151.48024,0.032084808,29.322754,True,1993.0248,8.454681,1.0875493,-62.09261703491211,6.5530548095703125,3898.466552734375,636.4976196289062
28.452927,28.299,0.7025067,161.98547,0.03088136,31.357042,True,1992.7521,41.87674,1.1177093,-68.01985168457031,41.37318420410156,3908.021728515625,633.9840087890625
28.596214,28.503,0.702572,164.38017,0.03240271,31.15006,True,1998.1128,29.154907,1.1561364,-67.8931655883789,28.727087020874023,3900.854248046875,640.4988403320312
28.787975,28.711,0.70267135,161.3699,0.034828275,30.386345,True,1998.605,36.681915,1.0784835,-67.41059112548828,37.13406753540039,3875.88232421875,645.03369140625
28.964737,28.915,0.7028049,155.75316,0.03651409,28.338125,True,1994.7513,24.751892,1.0090977,-64.72306823730469,24.447444915771484,3857.864501953125,653.309326171875
29.310966,29.247,0.7029077,149.99622,0.03551446,28.013817,True,1984.026,69.610535,0.8746803,-62.921207427978516,69.09373474121094,3820.61962890625,657.522705078125
29.990059,29.844,0.7029555,156.76161,0.032360986,30.362803,True,1985.5718,136.64825,0.8024931,-64.72845458984375,132.65347290039062,3839.151611328125,668.4923706054688
30.772171,30.54,0.7030407,164.92587,0.03176114,31.771706,True,2004.9938,123.26318,0.871256,-68.04063415527344,123.34688568115234,3864.3466796875,687.2489013671875
31.44355,31.172,0.7032,164.15956,0.033955723,30.622437,True,2008.5536,76.814545,0.9627104,-68.69108581542969,77.8819808959961,3817.466064453125,704.5463256835938
32.103783,31.877,0.7033481,158.25243,0.036226287,29.451443,True,1996.5658,85.330444,0.8940011,-66.38529968261719,85.44923400878906,3751.661376953125,716.1234741210938
32.962685,32.792,0.703421,157.96846,0.03627895,29.578058,True,1985.1567,142.20502,0.7660508,-65.941650390625,137.5734100341797,3731.535400390625,727.7385864257812
34.00295,33.861,0.70346713,159.89793,0.035039082,30.185856,True,1987.3545,171.3999,0.7337779,-66.3912353515625,167.99575805664062,3727.810791015625,745.7492065429688
35.199753,35.03,0.7035099,163.38567,0.03452012,31.235363,True,1995.8116,190.21259,0.73943734,-67.9178695678711,187.4479522705078,3706.0107421875,767.4992065429688
36.444717,36.25,0.7035774,165.71921,0.035443664,31.29865,True,2004.2643,184.95538,0.7557392,-68.90901947021484,182.87196350097656,3681.20703125,793.4912109375
37.6558,37.478,0.7036634,163.04124,0.037266254,30.412918,True,2006.3711,172.43768,0.7534832,-68.13368225097656,170.85061645507812,3642.790283203125,818.7017822265625
38.816833,38.678,0.7037425,158.84315,0.038232744,29.283504,True,1999.9761,165.50793,0.7231027,-66.45380401611328,164.12110900878906,3597.93115234375,841.4553833007812
39.92739,39.839,0.7038,148.68573,0.0376717,28.28218,True,2057.484,164.2846,0.69167614,-59.95833969116211,162.99757385253906,3697.89794921875,862.1685791015625
40.997528,40.862,0.7038493,152.15326,0.03511177,29.096867,True,2094.4978,156.70001,0.7279277,-62.99567794799805,155.8463134765625,3792.5078125,881.6384887695312
41.94796,41.631,0.7039281,166.75136,0.032768756,31.4266,True,2014.3071,126.03552,0.8938819,-72.54583740234375,125.93636322021484,3589.508056640625,901.8342895507812
42.69124,42.245,0.70403874,165.74661,0.03379768,32.128204,True,2026.6545,88.71469,1.0147601,-67.382568359375,89.33032989501953,3553.594482421875,918.5158081054688
43.230217,42.734,0.70416665,168.06639,0.036647975,30.939959,True,2023.7628,56.023834,1.0561585,-70.80309295654297,57.15502166748047,3553.224609375,928.99072265625
43.56024,43.143,0.7043008,158.8141,0.039268866,29.095327,True,2007.4081,31.396454,1.0343671,-66.46763610839844,31.98550033569336,3487.074951171875,935.81298828125
43.79019,43.491,0.70442283,153.24118,0.03872195,27.663757,True,1983.632,27.647186,0.95624626,-64.31918334960938,27.953134536743164,3435.267333984375,939.0089721679688
44.065727,43.796,0.7045214,151.8273,0.03471929,29.128166,True,1979.7207,50.3443,0.96565783,-62.98186492919922,49.82685089111328,3424.8876953125,942.4337158203125
44.42059,44.066,0.70462406,163.25584,0.03211771,31.708652,True,1995.0836,59.462585,1.0622799,-67.30963897705078,58.95090103149414,3477.384033203125,949.4134521484375
44.715343,44.276,0.70476836,168.108,0.03392069,31.821932,True,2001.7823,33.008575,1.1614203,-70.10852813720703,33.608158111572266,3466.47412109375,957.95458984375
44.86624,44.402,0.7049441,163.7586,0.037731737,30.378607,True,1992.9701,0.7548218,1.1754781,-68.49211120605469,1.3178168535232544,3419.49462890625,963.228515625
44.872463,44.44,0.7051191,156.47336,0.04041843,28.20081,True,1971.8501,-21.691498,1.1137187,-65.61492919921875,-21.486482620239258,3366.09765625,964.48193359375
44.72361,44.35,0.70527697,146.23929,0.038990542,26.256927,True,1946.7854,-45.80011,1.0499239,-61.2826042175293,-45.742462158203125,3309.59912109375,962.68115234375
44.54478,44.081,0.70539296,145.63257,0.03335686,28.270334,True,1950.2229,-35.734467,1.1336029,-60.11443328857422,-35.23015594482422,3338.647216796875,955.9803466796875
44.179485,43.514,0.70551836,155.16405,0.03060466,29.213327,True,1965.8926,-85.93585,1.4223456,-63.92283248901367,-86.71528625488281,3406.447021484375,953.9640502929688
43.481895,42.671,0.7056406,149.2403,0.032127276,27.639944,True,1961.424,-151.06274,1.718843,-62.43220138549805,-151.7924041748047,3386.34228515625,942.0055541992188
42.44656,41.53,0.7057278,136.16861,0.033784732,25.505371,True,1990.4786,-198.53183,1.8951625,-55.123634338378906,-199.62693786621094,3485.037353515625,921.821533203125
41.170414,40.209,0.70579094,131.17474,0.032300085,24.236927,True,2000.5988,-223.94746,1.9963294,-54.4567985534668,-224.3976287841797,3571.4921875,893.648681640625
39.76591,38.817,0.7058447,129.69063,0.028163344,24.418156,True,1979.3926,-228.61713,2.1000834,-54.361263275146484,-228.2764434814453,3560.11376953125,861.197265625
38.320335,37.44,0.7058909,136.7078,0.02501294,26.072609,True,1936.138,-217.64787,2.2524567,-57.788143157958984,-217.05482482910156,3506.64111328125,830.3218383789062
36.892857,36.148,0.7059438,140.67679,0.025148258,27.411455,True,1940.1804,-194.33478,2.2836387,-57.75785827636719,-193.4384002685547,3539.327880859375,802.5438842773438
35.52044,34.945,0.70601386,145.90735,0.027761906,27.62075,True,1936.2806,-177.62234,2.149889,-60.868629455566406,-176.96995544433594,3567.92236328125,779.6414184570312
34.22697,33.763,0.7061099,143.1058,0.031220064,26.82185,True,1928.7732,-168.91287,1.9438237,-59.41239547729492,-168.53269958496094,3563.64208984375,757.937744140625
32.983536,32.486,0.7062237,139.32954,0.033452153,25.543468,True,1916.1904,-183.00569,1.8424481,-57.96260070800781,-183.36537170410156,3567.61279296875,738.0018310546875
31.670685,30.991,0.7063434,131.78241,0.03277619,23.9542,True,1894.4478,-234.62173,1.9759834,-55.00001907348633,-235.59017944335938,3556.278564453125,715.195556640625
30.224606,29.324,0.7064647,125.97284,0.02934061,23.425253,True,1869.8025,-278.22244,2.3160934,-52.634944915771484,-279.4552917480469,3561.32275390625,681.157470703125
28.597809,27.522,0.70658964,127.014435,0.02574423,24.061407,True,1844.5923,-310.30518,2.936873,-53.074928283691406,-311.2863464355469,3567.872802734375,641.5888061523438
26.806034,25.731,0.7067267,131.27164,0.024516016,25.268078,True,1825.9097,-320.74054,3.461185,-54.726566314697266,-321.4007568359375,3582.635498046875,596.7891845703125
24.948467,24.103,0.70687866,136.89714,0.025732309,26.33681,True,1816.1421,-305.61597,3.3808231,-56.91545867919922,-305.921875,3609.569091796875,551.9899291992188
23.179071,22.756,0.7070438,141.57521,0.02854897,27.128675,True,1814.3721,-261.12372,2.7686357,-58.70035934448242,-260.38702392578125,3647.2197265625,510.802978515625
21.732409,21.767,0.707217,147.5545,0.03200169,28.320986,True,1817.6196,-160.8035,1.9424379,-61.057525634765625,-158.41287231445312,3699.119873046875,476.83294677734375
20.821789,21.109,0.7073832,154.80103,0.035784736,29.415678,True,1823.7227,-29.407928,1.3049871,-63.77652359008789,-28.30461883544922,3749.181884765625,460.3764343261719
20.281021,20.688,0.707544,150.02022,0.039854392,26.374119,True,1819.8365,9.577515,0.9774834,-62.330692291259766,9.9847412109375,3736.9248046875,459.3433837890625
19.993938,20.394,0.7077317,129.50948,0.040421233,23.554955,True,1805.5088,41.535614,0.7646948,-54.39448165893555,42.502708435058594,3670.043212890625,459.2104187011719
19.843544,20.023,0.70794034,126.59848,0.034777388,23.992914,True,1799.665,36.136627,0.78768134,-52.47391891479492,34.785621643066406,3676.25390625,467.379638671875
19.707724,19.578,0.7081802,141.2202,0.029797107,28.095333,True,1803.2944,-6.8463745,1.0979086,-58.88115310668945,-7.180281639099121,3705.817138671875,471.43560791015625
19.359428,19.085,0.7084717,155.59677,0.031173661,28.676434,True,1796.5349,-96.63574,1.4737248,-65.18812561035156,-98.0328598022461,3681.4580078125,470.3708801269531
18.792643,18.603,0.70876753,144.54663,0.03528616,26.554441,True,1782.3806,-131.93411,1.45123,-60.670494079589844,-132.35804748535156,3613.813232421875,457.3101501464844
18.274168,18.206,0.70900613,135.08144,0.037446976,24.613237,True,1766.3381,-81.60559,1.1226296,-56.53920364379883,-81.53339385986328,3601.656494140625,443.6754455566406
17.980654,17.949,0.70920396,129.4104,0.035394147,24.005276,True,1753.9326,-20.082092,0.9222299,-53.96350860595703,-20.809051513671875,3602.9306640625,437.4918212890625
18.038757,17.852,0.7093857,137.02281,0.031874016,26.686712,True,1751.7235,45.145966,0.8988768,-56.751304626464844,45.17200469970703,3622.111328125,435.81329345703125
18.06963,17.776,0.7095754,149.1745,0.03187108,28.026846,True,1761.7224,-13.194946,1.111877,-61.50300979614258,-13.570029258728027,3641.882080078125,442.2543029785156
17.867128,17.611,0.7097857,144.97296,0.03472714,26.396685,True,1754.276,-75.06329,1.2066394,-61.04477310180664,-75.31535339355469,3582.876708984375,438.2846374511719
17.42522,17.273,0.70998687,131.20955,0.036414757,23.674513,True,1738.8369,-106.066284,1.1357129,-54.83478546142578,-107.19473266601562,3540.371337890625,432.6525573730469
16.730003,16.627,0.7101462,121.34277,0.033977225,22.469746,True,1725.3436,-144.44412,1.1720061,-50.52485275268555,-144.58966064453125,3550.635009765625,423.5710754394531
15.923668,15.742,0.7102548,127.442535,0.029278755,24.874777,True,1715.4767,-153.87189,1.3629943,-53.15062713623047,-153.38848876953125,3575.9423828125,405.5882873535156
14.956886,14.658,0.7103214,138.88953,0.027966872,25.684633,True,1702.5938,-206.90688,1.7427236,-57.795562744140625,-206.7315673828125,3581.518310546875,389.2578125
13.937317,13.588,0.7103566,135.31937,0.02937226,25.5349,True,1686.0776,-218.39212,1.8083543,-56.74720001220703,-218.5617218017578,3548.127685546875,360.5490417480469
13.065392,12.768,0.7103898,137.8075,0.031010821,26.179409,True,1681.4419,-170.13797,1.5427142,-57.30250930786133,-169.99789428710938,3569.601318359375,336.3118591308594
12.434608,12.281,0.71046114,142.18031,0.032683775,26.836214,True,1687.2025,-106.76108,1.2784898,-58.89673614501953,-106.07543182373047,3614.355224609375,320.223388671875
12.137962,12.109,0.7105967,144.4884,0.034434304,26.729935,True,1683.875,-16.89502,0.9911835,-60.19083786010742,-16.08161735534668,3621.52783203125,310.075927734375
11.972565,12.041,0.71077704,138.07812,0.035641342,25.133661,True,1683.0155,-0.95132446,0.8688241,-57.14586639404297,-0.618524432182312,3611.173828125,310.89935302734375
11.939419,12.014,0.71098626,132.87183,0.034895256,24.7986,True,1674.3093,38.638306,0.772661,-55.687278747558594,39.76796340942383,3582.523193359375,311.0798034667969
11.9907,12.005,0.71119475,135.70197,0.032930568,25.549664,True,1672.3015,48.098328,0.78494847,-56.2431640625,47.389644622802734,3580.765625,320.36126708984375
12.092693,12.008,0.7114072,140.80708,0.032141715,26.652205,True,1671.0813,39.184845,0.85406005,-58.88264846801758,39.59895706176758,3568.0185546875,327.334228515625
12.199284,12.045,0.71163785,142.75157,0.032909885,26.444176,True,1667.7155,19.161804,0.8946091,-59.60926055908203,19.34221649169922,3536.762451171875,333.7747497558594
12.322231,12.138,0.7118702,137.79689,0.033907846,25.38463,True,1659.3318,15.671265,0.8607328,-57.806121826171875,15.881739616394043,3493.784912109375,338.1062927246094
12.499809,12.266,0.71207786,133.21976,0.03361927,24.643253,True,1651.3356,23.639282,0.8159667,-55.630069732666016,23.485862731933594,3472.78662109375,343.0184020996094
12.764263,12.438,0.71225584,133.09811,0.032126904,25.052563,True,1646.803,33.894775,0.8175343,-55.517433166503906,33.871368408203125,3465.38330078125,348.346435546875
13.279331,12.806,0.71239525,139.56274,0.031060323,26.672085,True,1644.9575,78.857056,0.80096126,-58.19866180419922,77.86359405517578,3457.46826171875,355.2118835449219
14.118652,13.518,0.7125117,146.04393,0.031801477,27.547182,True,1649.3005,124.19238,0.75111985,-60.65285873413086,122.3626937866211,3451.976806640625,368.648681640625
14.886826,14.289,0.71267736,140.93118,0.033665,25.552824,True,1656.9993,75.40613,0.78012645,-58.49806213378906,76.63967895507812,3430.27001953125,386.367431640625
15.334652,14.797,0.71287334,127.64598,0.03400384,23.259182,True,1651.4387,10.903717,0.823763,-53.57526397705078,12.111568450927734,3378.8466796875,396.5158386230469
15.756081,15.17,0.71300745,125.97806,0.03132835,23.904606,True,1639.7369,41.03711,0.8033097,-52.933570861816406,40.89558792114258,3348.48486328125,400.9308776855469
16.10176,15.49,0.7131277,134.40775,0.028758347,25.831366,True,1645.7654,27.208038,0.9278774,-55.40390396118164,26.448091506958008,3403.186767578125,408.86163330078125
16.3698,15.76,0.71324027,142.70996,0.029054761,27.13048,True,1648.4805,13.7916565,1.0370284,-59.7943000793457,14.852883338928223,3390.930419921875,410.6171569824219
16.507587,15.984,0.71335155,141.13261,0.030921906,25.938772,True,1647.2214,-9.688019,1.0429233,-58.7161865234375,-9.980862617492676,3360.3876953125,413.5063781738281
16.725471,16.235,0.7134229,133.68336,0.03220719,24.813845,True,1638.6797,27.047241,0.9033829,-56.16420364379883,26.686166763305664,3324.448486328125,414.4891662597656
17.09768,16.574,0.7134754,131.26218,0.031595483,24.390297,True,1638.1287,58.6709,0.8167803,-54.29447937011719,57.50749969482422,3340.94775390625,422.12420654296875
17.557686,16.959,0.7135406,132.18954,0.030151144,25.041777,True,1641.7898,63.628967,0.8387685,-54.96413803100586,64.19503784179688,3343.80712890625,430.8597106933594
17.99199,17.331,0.7136356,136.51883,0.029449359,25.788404,True,1646.2085,45.674835,0.9205252,-56.68612289428711,46.30646896362305,3336.69580078125,440.1664733886719
18.293102,17.648,0.7137586,136.96313,0.029825702,25.594847,True,1647.068,15.51651,0.9927869,-57.18932342529297,16.081449508666992,3317.47900390625,447.26123046875
18.468689,17.868,0.7138825,134.07562,0.03032349,24.918818,True,1642.8079,0.7390137,1.003024,-56.06783676147461,1.000034213066101,3296.147705078125,450.6039733886719
18.622063,18.043,0.713983,131.94081,0.030081347,24.673588,True,1637.7163,11.387665,0.9700924,-55.08713150024414,11.191150665283203,3286.60791015625,452.5016174316406
18.832981,18.235,0.7140639,133.11493,0.029330954,25.102512,True,1636.3046,28.788116,0.9540677,-55.375816345214844,28.42899513244629,3290.165283203125,455.64166259765625
19.252665,18.594,0.7141228,137.3097,0.02896379,26.088337,True,1635.4849,72.86035,0.8974701,-57.221683502197266,71.9488754272461,3282.555908203125,460.8296203613281
19.979433,19.263,0.714167,141.12381,0.029529631,26.59771,True,1637.218,124.60681,0.7956773,-58.64805603027344,122.59235382080078,3269.8037109375,472.7906799316406
20.990395,20.23,0.71421236,140.38919,0.030659452,26.167835,True,1640.4209,162.86127,0.69361925,-58.487667083740234,161.41175842285156,3241.55419921875,491.0007629394531
22.164614,21.455,0.71427846,140.10205,0.03134188,26.262688,True,1633.2725,174.8053,0.6171763,-58.6884765625,174.1705322265625,3189.65966796875,513.7926635742188
23.493158,22.868,0.71434367,144.04388,0.031675145,27.61286,True,1642.6934,195.66223,0.5050868,-59.747520446777344,193.9012451171875,3177.873046875,537.3378295898438
24.914574,24.414,0.7144131,151.19952,0.032357097,27.851414,True,1634.4719,204.89154,0.49539506,-63.691673278808594,202.97410583496094,3132.382568359375,563.1473999023438
26.376173,26.003,0.7144804,147.99048,0.03335619,27.714872,True,1628.8485,211.74738,0.48324764,-62.092742919921875,210.27296447753906,3059.015380859375,589.5036010742188
27.846703,27.546,0.7145437,148.82918,0.03387119,27.493391,True,1624.2672,211.30035,0.4767537,-62.24186325073242,210.35440063476562,3020.63720703125,616.6084594726562
29.273262,29.039,0.71461016,147.17007,0.033716425,27.398909,True,1620.792,201.68256,0.48270524,-61.703922271728516,201.32061767578125,2970.27197265625,644.172607421875
30.673111,30.485,0.714666,148.73941,0.033293292,27.814651,True,1618.9033,198.7052,0.49282908,-62.184226989746094,198.12826538085938,2933.6630859375,670.5045776367188
32.015263,31.873,0.7147214,150.415,0.03304231,28.10613,True,1619.989,187.4115,0.510633,-62.85298538208008,187.1192626953125,2902.2548828125,696.6380615234375
33.18231,33.051,0.7148001,149.9331,0.033156365,27.817799,True,1622.578,148.59058,0.5457312,-62.58806228637695,148.46163940429688,2871.080810546875,721.9420166015625
34.094154,33.968,0.71490186,147.58897,0.033052847,27.260113,True,1619.3445,100.909546,0.5894244,-61.795326232910156,101.15481567382812,2832.250732421875,742.5601806640625
34.794693,34.688,0.71499646,146.51797,0.03226517,27.116148,True,1606.2173,75.69321,0.6485939,-61.546897888183594,76.2108383178711,2785.577880859375,756.0899047851562
35.345818,35.277,0.7150741,147.23499,0.031199813,27.607773,True,1600.6956,63.456238,0.6930053,-61.41096115112305,63.351844787597656,2766.951416015625,765.6036376953125
35.821655,35.787,0.7151344,150.37718,0.03061141,28.249315,True,1602.3135,59.970795,0.7136822,-62.66062927246094,59.765235900878906,2763.29931640625,773.7122192382812
36.270325,36.269,0.7151855,152.47836,0.03068778,28.567928,True,1604.1808,59.451508,0.7150829,-63.55000686645508,59.102394104003906,2751.698486328125,782.5332641601562
36.742237,36.761,0.7152307,153.34299,0.031118304,28.726704,True,1606.9897,65.417145,0.6914377,-63.84138488769531,65.0313949584961,2741.238037109375,792.193115234375
37.226658,37.27,0.71528494,153.91231,0.031408474,28.510225,True,1604.5485,63.672302,0.6878197,-64.23724365234375,63.45428466796875,2721.99560546875,803.2875366210938
37.721184,37.795,0.7153462,152.72527,0.031330645,28.461119,True,1602.5928,63.464752,0.684163,-63.68747329711914,63.489593505859375,2697.76708984375,813.997314453125
38.22066,38.299,0.7154149,153.73624,0.030927718,28.622303,True,1601.8153,61.82596,0.69336295,-64.03009033203125,61.767677307128906,2685.394287109375,824.787841796875
38.69684,38.74,0.7154953,154.73186,0.03045018,28.847527,True,1599.3652,54.606323,0.72411,-64.5756607055664,54.77814865112305,2664.87890625,835.1004028320312
39.118896,39.083,0.71558833,155.94499,0.0300491,29.023252,True,1594.4431,42.247406,0.77222884,-65.10112762451172,42.606964111328125,2639.476806640625,844.3932495117188
39.425476,39.293,0.7157005,156.03754,0.029653534,28.910252,True,1587.6545,18.45108,0.854969,-65.17233276367188,18.946727752685547,2611.2216796875,852.1200561523438
39.557556,39.353,0.7158295,154.52423,0.029078588,28.46922,True,1577.6057,-13.132751,0.9796828,-64.61518096923828,-12.693005561828613,2578.742919921875,856.4685668945312
39.502785,39.249,0.7159577,151.85414,0.028183863,28.098036,True,1569.7872,-40.578003,1.1123806,-63.33692932128906,-40.43401336669922,2557.671142578125,856.4336547851562
39.318913,39.044,0.7160644,151.1131,0.027096525,28.207527,True,1566.639,-52.58658,1.1935025,-62.8889274597168,-52.533294677734375,2558.788818359375,852.5673217773438
39.067596,38.798,0.7161481,152.21121,0.026154503,28.495214,True,1566.9255,-55.808807,1.2340248,-63.24803161621094,-55.854427337646484,2571.2353515625,847.3363647460938
38.745445,38.478,0.7162231,152.66008,0.025525123,28.433064,True,1565.6797,-67.30197,1.2974828,-63.47739028930664,-67.38626861572266,2575.99462890625,842.0399780273438
38.28589,38.007,0.7163025,150.54797,0.02502206,27.968027,True,1565.3915,-96.76865,1.3618529,-62.476478576660156,-97.05718994140625,2582.317626953125,835.5851440429688
37.773624,37.53,0.71637994,149.84758,0.024308711,28.013685,True,1559.3649,-93.586,1.372084,-62.53859329223633,-93.48735809326172,2582.64453125,823.5703125
37.36346,37.219,0.7164674,152.056,0.02357167,28.832918,True,1561.9598,-57.061554,1.2504786,-62.99448776245117,-57.17560577392578,2606.350830078125,813.9185180664062
