speed_actual,speed_target,soc,ice_torque,nox,co,fuel,ice_speed_rpm,em2_torque_nm,brake_perc
18.05807,17.648,0.69475967,0.8372055,-4.0579045e-05,0.027863383,3.0,900.0,66.22592163085938,0.0
18.326889,17.868,0.69476825,0.838362,-3.9519593e-05,0.027852796,3.0,900.0,54.8870849609375,0.0
18.488796,18.043,0.69477004,0.8395185,-3.842016e-05,0.027842222,3.0,900.0,36.96356201171875,0.0
18.629013,18.235,0.6947644,0.8406566,-3.730074e-05,0.027831648,3.0,900.0,41.533660888671875,0.0
18.833145,18.594,0.6947543,0.8417947,-3.6181318e-05,0.027821112,3.0,900.0,59.948211669921875,0.0
19.273916,19.263,0.6947374,0.84291446,-3.5061894e-05,0.027810575,3.0,900.0,113.89935302734375,0.0
20.08274,20.23,0.6947075,0.84403425,-3.3942473e-05,0.027800063,3.0,900.0,189.05255126953125,0.0
21.156822,21.455,0.6946591,0.8451356,-3.278307e-05,0.027789578,3.0,900.0,236.55255126953125,0.0
22.395603,22.868,0.6945849,0.84620035,-3.162367e-05,0.027779117,3.0,900.0,278.2510986328125,0.0
23.74595,24.414,0.6944899,0.84728336,-3.0484258e-05,0.027768686,3.0,900.0,323.095947265625,0.0
25.1869,26.003,0.6943802,0.8483848,-2.9304867e-05,0.027758306,3.0,900.0,369.57098388671875,0.0
26.66569,27.546,0.694241,0.8494495,-2.8125476e-05,0.027747957,3.0,900.0,401.0509033203125,0.0
28.123142,29.039,0.69402665,0.8504958,-2.6946085e-05,0.02773763,3.0,900.0,412.28863525390625,0.0
29.521788,30.485,0.6937301,0.8515789,-2.5766694e-05,0.027727362,3.0,900.0,417.4810791015625,0.0
30.867775,31.873,0.69338477,0.85260683,-2.4587303e-05,0.027717117,3.0,900.0,421.0,0.0
32.275578,33.051,0.692994,0.85363483,-2.3407913e-05,0.027706917,3.0,900.0,421.0,0.0
33.693966,33.968,0.69262284,0.85469955,-2.2208531e-05,0.02769677,3.0,900.0,382.31475830078125,0.0
34.892223,34.688,0.69232845,0.8557275,-2.0989162e-05,0.027686667,3.0,900.0,257.04248046875,0.0
35.88891,35.277,0.6920826,0.8567555,-1.978978e-05,0.027676601,3.0,900.0,116.8385009765625,0.0
36.551678,35.787,0.69196904,0.8577468,-1.8590401e-05,0.02766658,3.0,900.0,-16.53607177734375,0.0
